POA_CODE_2016,Ireland_2011,Ireland_2012,Ireland_2013,Ireland_2014,Ireland_2015,Ireland_2016,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1946,Italy_1946_1955,Italy_1956_1965,Italy_1966_1975,Italy_1976_1985,Italy_1986_1995,Italy_1996_2005,Italy_2006_2010,Italy_2011,Italy_2012,Italy_2013,Italy_2014,Italy_2015,Italy_2016,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1946,Japan_1946_1955,Japan_1956_1965,Japan_1966_1975,Japan_1976_1985,Japan_1986_1995,Japan_1996_2005,Japan_2006_2010,Japan_2011,Japan_2012,Japan_2013,Japan_2014,Japan_2015,Japan_2016,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1946,Korea_Rep_Sth_1946_1955,Korea_Rep_Sth_1956_1965,Korea_Rep_Sth_1966_1975,Korea_Rep_Sth_1976_1985,Korea_Rep_Sth_1986_1995,Korea_Rep_Sth_1996_2005,Korea_Rep_Sth_2006_2010,Korea_Republic_South_2011,Korea_Republic_South_2012,Korea_Republic_South_2013,Korea_Republic_South_2014,Korea_Republic_South_2015,Korea_Republic_South_2016,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1946,Lebanon_1946_1955,Lebanon_1956_1965,Lebanon_1966_1975,Lebanon_1976_1985,Lebanon_1986_1995,Lebanon_1996_2005,Lebanon_2006_2010,Lebanon_2011,Lebanon_2012,Lebanon_2013,Lebanon_2014,Lebanon_2015,Lebanon_2016,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1946,Malaysia_1946_1955,Malaysia_1956_1965,Malaysia_1966_1975,Malaysia_1976_1985,Malaysia_1986_1995,Malaysia_1996_2005,Malaysia_2006_2010,Malaysia_2011,Malaysia_2012,Malaysia_2013,Malaysia_2014,Malaysia_2015,Malaysia_2016,Malaysia_Yr_arrival_ns,Malaysia_Tot,Malta_Before_1946,Malta_1946_1955,Malta_1956_1965,Malta_1966_1975,Malta_1976_1985,Malta_1986_1995,Malta_1996_2005,Malta_2006_2010,Malta_2011,Malta_2012,Malta_2013,Malta_2014,Malta_2015,Malta_2016,Malta_Yr_arrival_NS,Malta_Tot,Netherlands_Before_1946,Netherlands_1946_1955,Netherlands_1956_1965,Netherlands_1966_1975,Netherlands_1976_1985,Netherlands_1986_1995,Netherlands_1996_2005,Netherlands_2006_2010,Netherlands_2011,Netherlands_2012,Netherlands_2013,Netherlands_2014,Netherlands_2015,Netherlands_2016,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1946,New_Zealand_1946_1955,New_Zealand_1956_1965,New_Zealand_1966_1975,New_Zealand_1976_1985,New_Zealand_1986_1995,New_Zealand_1996_2005,New_Zealand_2006_2010,New_Zealand_2011,New_Zealand_2012,New_Zealand_2013,New_Zealand_2014,New_Zealand_2015,New_Zealand_2016,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,Pakistan_Before_1946,Pakistan_1946_1955,Pakistan_1956_1965,Pakistan_1966_1975,Pakistan_1976_1985,Pakistan_1986_1995,Pakistan_1996_2005,Pakistan_2006_2010,Pakistan_2011,Pakistan_2012,Pakistan_2013,Pakistan_2014,Pakistan_2015,Pakistan_2016,Pakistan_Yr_arrival_NS,Pakistan_Tot,Philippines_Before_1946,Philippines_1946_1955,Philippines_1956_1965,Philippines_1966_1975,Philippines_1976_1985,Philippines_1986_1995,Philippines_1996_2005,Philippines_2006_2010,Philippines_2011,Philippines_2012,Philippines_2013,Philippines_2014,Philippines_2015,Philippines_2016,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1946,Poland_1946_1955,Poland_1956_1965,Poland_1966_1975,Poland_1976_1985,Poland_1986_1995,Poland_1996_2005,Poland_2006_2010,Poland_2011,Poland_2012,Poland_2013,Poland_2014,Poland_2015,Poland_2016,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1946,Singapore_1946_1955,Singapore_1956_1965,Singapore_1966_1975,Singapore_1976_1985,Singapore_1986_1995,Singapore_1996_2005,Singapore_2006_2010,Singapore_2011,Singapore_2012,Singapore_2013,Singapore_2014,Singapore_2015,Singapore_2016,Singapore_Yr_arrival_ns,Singapore_Tot
POA3028,0,3,0,0,4,0,0,86,0,56,126,100,24,4,8,8,0,0,3,0,0,3,18,346,0,0,0,0,0,3,12,9,0,0,3,3,0,0,0,34,0,0,0,0,0,0,10,8,3,0,0,0,0,6,5,31,0,3,4,50,43,23,66,30,4,8,11,11,7,4,8,260,0,3,4,6,9,26,29,28,3,0,0,12,8,7,7,138,0,112,235,120,39,8,3,0,0,0,0,0,0,0,13,537,0,10,14,4,0,3,7,0,0,3,3,0,0,0,3,49,0,0,10,17,54,82,133,111,39,40,63,28,53,13,28,675,0,0,0,0,0,0,7,16,7,17,10,28,21,12,8,135,0,0,0,5,97,196,92,65,21,38,38,39,36,16,11,661,0,7,12,13,41,26,0,3,0,0,0,0,0,0,3,114,0,0,0,6,0,22,15,5,0,0,0,6,0,0,0,53
POA3029,0,6,0,0,0,0,5,93,0,83,267,177,21,7,16,11,0,3,4,3,3,3,28,629,0,0,0,0,0,8,20,18,0,4,3,4,0,0,3,60,0,0,0,0,5,13,35,42,5,3,4,0,3,4,5,121,0,0,0,33,100,99,122,127,18,16,22,19,33,4,19,622,0,0,4,17,45,83,130,142,13,45,26,18,42,16,31,620,0,96,257,131,49,16,21,17,3,0,0,3,0,0,16,612,0,32,29,15,7,7,7,0,0,0,0,0,0,0,0,92,0,3,9,38,154,298,784,767,287,364,267,196,152,67,201,3579,0,0,0,6,9,66,279,390,114,123,105,112,102,68,17,1378,0,0,0,22,171,612,677,1027,116,128,136,105,123,79,46,3246,0,14,11,9,80,64,21,9,0,3,0,0,0,0,3,224,0,0,3,9,11,27,97,148,17,10,17,13,6,11,6,372
POA3030,28,33,11,7,7,4,3,248,8,226,402,186,39,9,28,17,0,5,9,5,11,3,62,1025,0,0,0,0,5,12,45,48,0,3,7,3,5,0,3,132,0,0,0,3,3,29,103,228,33,33,23,18,29,16,14,544,0,0,0,27,37,45,46,28,13,0,4,7,3,0,7,211,0,0,5,34,84,126,291,304,65,82,81,60,49,43,46,1268,0,65,155,87,45,13,14,7,0,0,8,0,0,0,15,407,0,43,46,17,10,3,16,16,3,7,0,0,0,0,10,161,0,4,11,69,205,285,644,689,228,313,257,202,174,108,129,3334,0,0,0,0,0,32,113,136,41,58,51,50,48,31,7,568,0,0,0,12,156,507,539,565,102,105,102,88,102,64,51,2385,0,10,14,14,74,94,44,12,4,0,10,4,8,0,9,281,0,0,0,12,19,33,151,155,36,35,37,17,30,15,8,542
POA3031,4,3,0,4,9,3,0,89,0,28,59,27,3,3,7,12,8,7,3,3,3,0,6,173,0,0,0,0,0,12,24,6,4,0,0,8,7,3,6,74,0,0,0,0,0,7,6,14,0,3,3,4,3,0,0,45,0,0,0,9,8,6,0,0,0,0,3,0,0,0,0,29,0,3,0,10,20,46,53,50,4,8,11,6,11,3,6,237,0,9,15,12,3,0,0,0,0,0,0,0,0,0,0,41,0,0,7,0,0,4,5,3,0,0,0,3,0,0,0,21,0,3,4,11,28,32,115,78,34,27,26,20,26,13,11,436,0,0,0,0,0,0,4,3,0,0,0,7,3,0,0,21,0,0,0,4,10,22,13,25,3,5,3,3,3,0,0,91,0,0,3,0,7,4,0,0,0,3,0,0,0,0,0,24,0,0,0,3,6,12,21,15,0,3,3,4,3,0,3,80
POA3032,16,3,9,4,0,3,0,118,0,100,204,131,13,0,9,9,0,4,5,3,6,6,16,523,0,0,0,0,3,7,20,24,3,0,4,7,3,5,0,75,0,0,0,0,0,9,30,38,4,5,6,4,8,6,3,126,0,0,0,11,4,6,11,0,0,0,0,0,0,0,3,37,0,0,3,17,30,44,100,89,13,22,17,14,20,22,10,404,0,29,24,11,3,3,3,0,0,0,0,0,0,0,0,70,0,11,12,7,4,0,10,0,3,0,0,0,0,3,0,54,0,0,0,24,35,50,109,89,33,32,28,20,20,16,15,458,0,0,0,0,0,8,11,23,4,4,6,10,6,9,3,85,0,0,0,5,35,79,41,32,5,11,14,15,30,8,11,291,0,6,9,11,21,6,3,0,0,0,0,0,0,0,6,60,0,0,0,3,15,15,27,19,0,6,3,3,9,3,7,112
POA3033,0,0,0,0,0,0,0,34,3,222,468,156,15,10,6,9,0,0,5,0,5,0,61,968,0,0,0,0,3,0,8,8,0,0,0,0,0,0,3,18,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,7,0,0,9,15,16,10,3,0,0,7,0,0,0,0,3,63,0,0,3,0,13,12,20,6,9,3,0,0,3,4,5,70,0,56,68,22,7,0,0,0,0,0,0,0,0,0,3,159,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,11,0,0,4,6,6,17,27,25,7,7,4,0,0,0,5,106,0,0,0,0,0,0,0,3,5,3,3,0,0,0,3,20,0,0,0,3,11,25,25,24,4,10,3,3,6,0,5,116,0,3,14,4,11,3,4,0,0,0,0,0,0,0,0,39,0,0,0,4,0,6,5,4,0,0,0,0,0,0,4,20
POA3034,0,0,0,0,0,0,0,21,0,261,560,192,16,9,9,4,3,4,3,3,8,4,63,1143,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,18,0,0,5,21,13,6,3,3,0,0,0,0,0,0,3,55,0,0,0,3,6,3,14,3,6,0,3,3,0,5,3,48,3,42,79,7,4,0,6,0,0,0,0,0,0,0,13,152,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,8,8,17,23,16,8,3,0,0,0,4,7,96,0,0,0,0,0,0,6,9,0,0,3,0,3,0,0,24,0,0,0,4,31,45,12,18,3,4,3,5,0,7,6,139,0,14,13,3,13,6,4,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,12
POA3036,0,0,0,0,0,0,0,16,0,55,96,28,0,0,4,0,0,0,7,0,0,6,11,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,3,7,8,3,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,6,3,15,18,8,3,0,0,0,0,0,0,0,0,0,0,44,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,5,5,11,9,0,3,0,3,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,3,7,14,0,0,0,0,0,0,3,0,4,28,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
POA3037,0,3,10,3,3,0,3,65,0,82,227,167,49,20,22,14,3,3,0,5,0,3,43,640,0,0,0,0,0,3,13,3,0,0,0,0,0,0,3,29,0,0,0,0,0,0,3,14,0,3,0,6,0,0,3,30,0,0,0,39,51,39,57,28,3,3,3,9,3,3,3,250,0,0,0,6,18,51,49,42,3,3,5,5,3,4,3,199,0,106,282,230,131,31,23,19,0,0,0,0,0,0,34,866,0,13,19,0,12,0,0,6,0,0,0,0,0,0,0,47,0,0,0,13,47,79,152,140,38,56,63,34,31,8,32,699,0,0,0,0,13,30,73,47,10,23,17,12,10,3,7,251,0,0,0,24,155,509,253,315,42,63,61,48,57,35,27,1581,0,7,13,8,65,79,16,8,0,0,0,0,0,0,3,218,0,0,0,3,3,18,30,27,0,3,3,6,12,3,3,113
POA3038,4,3,0,3,0,0,0,30,0,104,346,231,22,8,13,0,0,3,9,0,3,0,22,761,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,4,0,3,0,0,3,3,0,17,0,0,0,51,79,50,17,12,0,3,4,0,4,0,7,231,0,0,0,5,18,33,13,4,0,4,4,0,0,0,5,83,0,105,202,148,32,18,4,0,0,0,0,0,0,0,25,532,0,12,13,3,6,0,0,3,0,0,0,0,0,0,0,30,0,0,0,9,30,31,65,40,16,25,10,0,6,6,5,248,0,0,0,0,4,18,7,3,8,11,7,4,3,3,0,68,0,0,3,18,80,105,33,42,3,8,6,4,3,0,12,320,0,3,18,16,93,13,4,0,0,0,0,0,0,0,0,157,0,0,0,0,3,15,19,4,0,0,0,0,0,0,0,46
POA3039,10,3,5,3,0,7,0,82,5,146,276,139,16,6,8,13,4,4,6,0,5,0,7,640,0,0,0,0,3,6,7,4,3,0,3,3,0,0,0,33,0,0,0,0,3,4,3,12,0,8,3,0,0,3,0,29,0,0,0,9,10,0,3,0,0,0,0,0,0,0,0,21,0,0,0,7,13,15,15,11,3,0,0,6,8,3,8,74,0,15,15,14,4,3,0,0,0,0,0,0,0,0,3,49,0,6,7,3,0,0,0,3,0,5,0,0,0,0,0,22,0,0,0,11,27,25,45,61,15,25,8,14,10,4,3,253,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,9,0,0,0,3,6,15,6,9,4,0,4,14,0,4,0,70,0,3,3,4,4,7,3,3,5,0,0,0,3,0,0,36,0,0,0,3,3,5,4,10,3,0,3,0,3,0,0,32
POA3040,13,14,0,3,4,5,0,127,0,151,290,129,7,5,9,8,3,0,3,10,6,0,14,640,0,0,0,0,3,4,10,7,0,3,0,0,3,3,0,35,0,0,0,0,3,3,27,25,0,4,9,6,3,3,3,91,0,0,11,31,6,9,5,5,0,0,0,0,0,0,3,68,0,0,3,10,21,19,31,12,0,5,3,0,3,4,3,120,0,18,31,14,8,0,0,0,0,0,0,0,0,0,0,71,0,5,12,4,4,3,0,0,0,0,0,0,0,0,0,28,0,3,8,22,36,35,56,32,14,16,14,9,15,5,7,292,0,0,0,3,0,3,5,3,3,3,3,0,3,6,0,37,0,0,0,0,5,13,16,19,3,3,0,8,10,0,0,82,0,12,16,7,15,9,0,0,0,0,0,0,3,0,0,60,0,0,0,4,9,3,6,12,0,0,0,0,0,0,3,39
POA3041,0,0,0,0,0,0,0,44,6,99,112,58,7,3,6,3,0,0,3,3,4,4,27,331,0,0,0,0,0,3,8,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,7,13,0,0,5,0,0,0,0,28,0,0,0,8,5,3,3,0,0,0,0,0,0,0,0,30,0,0,0,3,7,5,6,6,0,0,0,0,0,3,0,39,0,21,13,10,5,0,0,0,0,0,0,0,0,0,3,43,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,15,17,16,36,22,11,7,9,0,3,3,0,134,0,0,0,0,0,0,0,6,13,0,3,0,6,0,0,31,0,0,0,0,8,7,8,14,0,0,3,4,7,3,0,47,0,5,4,0,11,8,0,0,0,0,0,0,0,0,0,28,0,0,0,0,3,0,5,3,0,0,0,3,0,0,0,11
POA3042,3,4,0,0,0,0,0,50,3,233,471,202,25,9,6,0,3,4,8,8,3,0,39,1024,0,3,0,0,0,0,9,9,0,0,0,0,0,0,3,19,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,16,0,0,6,8,14,3,3,0,0,0,0,0,0,0,8,43,0,0,0,0,3,10,7,6,0,0,0,4,0,4,3,39,0,42,72,18,3,0,0,0,0,0,0,0,0,0,3,143,0,15,8,0,3,0,0,0,0,0,0,0,0,0,0,33,0,0,3,11,30,16,28,21,5,8,14,5,4,3,5,141,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,13,0,0,0,0,12,18,11,10,4,0,3,3,13,4,0,86,0,6,7,9,10,4,0,0,0,0,0,3,0,0,0,41,0,0,0,0,3,4,9,0,0,0,0,0,3,0,0,25
POA3043,0,0,0,0,3,0,0,31,4,117,250,143,25,9,11,3,0,3,6,0,7,0,23,595,0,0,0,0,0,0,8,3,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,68,66,42,45,18,3,3,0,0,9,0,13,287,0,0,0,5,10,14,9,15,0,8,3,3,3,0,0,70,0,55,74,33,7,3,0,0,0,0,0,0,0,0,8,176,0,9,5,3,0,3,0,0,0,0,0,0,0,0,0,30,0,3,3,13,24,30,65,36,22,13,11,23,8,3,15,270,0,0,0,0,3,0,12,16,0,6,3,10,0,3,0,50,0,0,4,14,28,52,14,52,3,15,13,8,13,6,11,232,0,8,7,4,9,14,4,3,0,0,0,0,3,0,0,53,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,15
POA3044,0,3,0,0,3,0,5,76,11,296,515,279,21,13,18,11,3,3,12,6,15,3,76,1286,0,0,0,3,4,4,15,10,0,0,0,0,3,0,10,49,0,0,0,0,0,4,18,14,4,4,7,0,0,0,0,58,0,0,0,55,83,52,37,13,0,4,0,0,5,3,13,266,0,0,0,0,7,25,23,21,4,8,0,0,9,3,6,121,0,33,47,19,7,3,0,0,0,0,0,0,0,0,7,112,0,8,7,0,0,3,0,3,0,0,0,0,0,0,0,22,0,3,3,12,26,36,80,70,18,15,12,26,23,3,9,343,0,0,0,0,4,5,28,73,26,37,34,40,44,32,5,322,0,0,0,5,9,40,11,32,9,6,5,32,11,12,7,182,0,12,12,6,16,7,0,5,0,3,0,0,0,0,3,60,0,0,0,4,4,8,9,14,0,0,0,3,0,0,3,46
POA3045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3046,8,0,0,0,3,0,0,57,8,337,610,283,35,12,5,18,3,9,3,5,3,0,100,1437,0,3,0,0,0,4,12,13,4,0,0,0,0,0,0,42,0,0,0,0,0,3,25,17,3,6,3,0,0,0,0,64,0,0,12,122,157,144,131,104,22,30,31,22,13,5,17,810,0,0,0,3,11,15,33,43,18,16,19,7,8,12,3,182,0,148,140,45,14,3,0,0,0,0,0,0,0,0,11,369,0,4,11,0,3,0,4,0,0,0,0,0,0,0,3,30,0,0,3,5,54,52,104,58,21,19,28,10,6,0,17,381,0,0,0,0,0,11,87,219,85,131,115,139,133,87,33,1046,0,0,0,7,39,61,42,73,15,15,16,32,46,18,9,375,3,28,31,11,33,26,9,4,0,0,0,0,0,0,9,159,0,0,0,0,0,3,14,5,0,0,0,0,5,3,0,30
POA3047,0,0,0,0,0,0,3,16,0,28,66,43,8,7,0,0,0,0,0,0,0,0,10,160,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,4,3,0,3,0,0,3,0,3,16,0,0,0,71,139,138,195,146,21,26,46,20,27,16,53,896,0,0,0,0,5,5,3,3,0,0,0,0,0,6,17,46,0,26,49,16,0,0,0,0,0,0,0,0,0,0,5,105,0,11,3,3,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3,17,46,52,54,13,20,15,12,7,3,11,248,0,0,0,0,0,0,38,124,50,63,82,129,108,79,26,701,0,0,0,0,25,66,38,57,10,10,17,21,16,3,4,278,0,6,4,0,4,11,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,6,4,0,0,0,3,0,0,0,23
POA3048,0,0,0,0,0,0,3,13,0,7,44,36,3,3,0,0,0,0,0,0,0,0,11,103,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,71,130,134,119,94,13,8,19,14,16,6,37,663,0,0,3,0,3,4,3,3,0,0,3,0,3,0,0,20,0,20,33,32,4,0,0,0,0,0,0,0,0,0,8,102,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,16,0,0,0,3,11,30,61,23,0,3,12,13,4,3,11,180,0,0,0,0,0,11,44,58,17,23,13,17,20,12,5,226,0,0,0,10,20,84,24,20,3,11,9,0,11,10,3,202,0,0,0,0,19,13,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,9,5,0,4,0,0,0,0,0,16
POA3049,0,0,0,0,0,0,0,19,0,47,140,71,4,3,9,0,0,0,0,0,0,0,15,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,5,16,25,26,7,5,0,0,0,0,0,0,0,86,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,9,0,22,43,19,6,0,0,0,0,0,0,0,0,0,0,91,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,3,7,8,16,21,7,6,9,8,3,3,0,7,97,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,0,0,0,3,14,27,10,3,4,0,0,6,7,3,3,80,0,0,3,3,12,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,3,3,3,0,0,0,0,0,3,0,0,16
POA3050,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3051,14,0,0,3,0,0,0,45,0,20,28,14,0,0,3,0,7,8,6,4,16,13,8,126,0,0,0,0,0,4,12,18,7,6,4,7,10,7,4,79,0,0,0,0,0,6,16,32,12,8,8,16,3,3,10,119,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,38,62,62,16,23,34,47,60,63,10,433,0,4,9,3,0,3,0,0,0,0,0,0,0,0,0,24,0,5,0,0,3,0,3,3,0,3,0,3,0,3,0,23,3,0,3,8,17,32,70,52,19,21,28,16,23,31,15,321,0,0,0,0,0,0,5,3,0,0,0,0,0,3,0,19,0,0,0,0,4,29,7,13,4,9,10,11,10,16,5,114,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,18,0,0,0,0,3,10,25,23,3,3,7,9,21,30,3,137
POA3052,3,3,0,0,8,0,0,24,0,15,12,3,0,0,0,4,0,0,5,0,4,3,12,59,0,0,0,0,0,3,3,3,0,0,3,3,3,9,0,27,0,0,0,0,0,3,4,8,0,0,3,0,4,6,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,11,14,48,47,10,8,22,18,25,27,5,239,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,10,0,0,0,7,7,10,19,11,4,4,9,7,10,13,3,109,0,0,0,0,0,0,0,3,0,7,0,4,6,4,0,22,0,0,0,0,4,11,11,5,3,3,4,4,0,7,3,49,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,6,10,14,0,3,0,4,8,8,0,67
POA3053,3,3,0,0,5,0,0,41,3,63,50,23,4,3,5,14,6,8,20,24,16,12,4,254,0,0,0,3,0,3,14,14,8,5,8,3,12,14,8,94,0,0,0,0,0,8,34,65,13,10,21,34,35,14,31,259,0,0,0,7,4,3,0,3,0,0,0,0,0,0,0,18,0,0,0,8,12,28,85,131,29,73,90,205,225,269,24,1185,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,3,4,0,0,3,3,0,3,0,3,0,6,7,33,0,0,5,7,14,31,42,43,14,26,17,34,35,26,18,312,0,0,0,0,0,0,7,7,0,0,6,9,14,22,0,73,0,0,0,0,0,15,8,28,7,4,5,12,23,14,0,110,0,0,4,0,7,8,0,0,0,0,0,0,3,4,0,30,0,0,3,0,3,5,28,37,9,27,45,55,87,118,17,435
POA3054,3,8,3,0,0,0,0,45,3,44,91,16,3,3,3,6,0,3,3,0,3,4,11,193,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,17,0,0,0,0,3,0,4,3,0,0,0,0,0,3,3,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,11,6,11,10,4,0,3,3,4,3,4,0,72,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,5,0,0,0,6,3,0,0,0,3,0,3,0,22,0,0,6,0,21,23,34,53,19,19,20,16,17,18,7,244,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,5,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,16,0,3,0,0,3,3,3,0,0,0,0,0,0,0,0,12,0,0,0,3,3,0,9,8,3,0,0,4,0,0,0,31
POA3055,8,5,10,0,0,0,0,53,0,111,196,121,9,0,7,4,3,13,5,8,8,4,10,504,0,0,0,0,4,0,21,9,0,0,0,0,4,6,6,52,0,0,0,0,0,8,6,12,0,0,3,0,8,0,4,33,0,0,6,27,46,16,3,0,0,0,0,0,3,0,3,107,0,0,0,6,17,20,28,10,0,4,3,7,3,0,0,100,0,10,12,12,0,0,0,0,0,0,0,0,0,0,3,32,0,3,0,4,3,0,3,3,0,0,0,0,0,3,0,30,0,0,5,10,12,25,56,63,12,23,26,21,8,7,12,281,0,0,0,0,3,3,3,14,7,12,8,4,23,6,3,96,0,0,0,8,17,17,17,6,4,4,0,4,7,9,3,95,0,0,0,0,6,8,0,3,0,0,0,0,0,0,0,28,0,0,0,0,8,7,8,9,0,0,0,0,0,0,0,37
POA3056,9,5,17,8,4,3,0,122,3,146,341,159,24,10,13,18,3,14,20,16,18,11,19,825,0,0,0,4,4,8,11,11,0,0,6,0,5,3,8,58,0,0,0,0,3,8,19,10,3,3,0,5,4,4,7,61,0,0,8,79,78,20,6,9,0,3,0,3,4,0,7,221,0,0,3,9,31,32,32,28,5,8,19,7,25,4,4,203,0,5,19,7,8,4,0,0,0,0,0,0,0,0,0,41,0,3,3,4,0,0,4,9,0,0,0,6,4,4,0,44,0,3,7,18,38,69,158,157,48,59,51,53,36,25,24,752,0,0,0,0,0,5,3,26,8,17,3,10,4,0,7,91,0,0,0,3,6,20,18,13,3,0,3,3,3,4,4,83,0,0,3,0,8,6,6,3,0,3,0,0,0,0,0,44,0,0,0,3,8,13,10,4,5,5,3,4,0,3,0,67
POA3057,11,10,6,0,3,0,0,67,3,102,179,71,8,4,9,11,4,13,17,14,11,0,11,460,0,0,0,0,0,9,18,12,5,6,0,0,0,0,4,55,0,0,0,0,0,0,3,5,0,0,0,3,4,0,3,23,0,0,12,42,19,5,3,3,0,0,0,0,0,0,0,81,0,0,3,3,26,14,27,17,0,4,10,6,3,5,0,118,0,5,14,5,5,0,0,0,0,0,0,0,0,0,0,29,0,3,0,0,3,0,0,0,5,0,3,3,0,0,0,15,0,0,0,4,26,32,80,68,28,39,32,27,26,7,12,374,0,0,0,0,0,0,0,3,3,3,0,7,7,3,3,35,0,0,0,0,3,12,8,6,3,3,0,0,7,8,3,47,0,0,3,3,0,14,3,0,0,0,3,0,0,0,3,26,0,0,0,0,6,6,13,3,3,0,0,0,3,3,0,40
