POA_CODE_2016,P_Greece_0_4,P_Greece_5_14,P_Greece_15_24,P_Greece_25_44,P_Greece_45_54,P_Greece_55_64,P_Greece_65_74,P_Greece_75_84,P_Greece_85ov,P_Greece_Tot,P_Hong_Kong_0_4,P_Hong_Kong_5_14,P_Hong_Kong_15_24,P_Hong_Kong_25_44,P_Hong_Kong_45_54,P_Hong_Kong_55_64,P_Hong_Kong_65_74,P_Hong_Kong_75_84,P_Hong_Kong_85ov,P_Hong_Kong_Tot,P_India_0_4,P_India_5_14,P_India_15_24,P_India_25_44,P_India_45_54,P_India_55_64,P_India_65_74,P_India_75_84,P_India_85ov,P_India_Tot,P_Indonesia_0_4,P_Indonesia_5_14,P_Indonesia_15_24,P_Indonesia_25_44,P_Indonesia_45_54,P_Indonesia_55_64,P_Indonesia_65_74,P_Indonesia_75_84,P_Indonesia_85ov,P_Indonesia_Tot,P_Iran_0_4,P_Iran_5_14,P_Iran_15_24,P_Iran_25_44,P_Iran_45_54,P_Iran_55_64,P_Iran_65_74,P_Iran_75_84,P_Iran_85ov,P_Iran_Tot,P_Iraq_0_4,P_Iraq_5_14,P_Iraq_15_24,P_Iraq_25_44,P_Iraq_45_54,P_Iraq_55_64,P_Iraq_65_74,P_Iraq_75_84,P_Iraq_85ov,P_Iraq_Tot,P_Ireland_0_4,P_Ireland_5_14,P_Ireland_15_24,P_Ireland_25_44,P_Ireland_45_54,P_Ireland_55_64,P_Ireland_65_74,P_Ireland_75_84,P_Ireland_85ov,P_Ireland_Tot,P_Italy_0_4,P_Italy_5_14,P_Italy_15_24,P_Italy_25_44,P_Italy_45_54,P_Italy_55_64,P_Italy_65_74,P_Italy_75_84,P_Italy_85ov,P_Italy_Tot,P_Japan_0_4,P_Japan_5_14,P_Japan_15_24,P_Japan_25_44,P_Japan_45_54,P_Japan_55_64,P_Japan_65_74,P_Japan_75_84,P_Japan_85ov,P_Japan_Tot,P_Korea_South_0_4,P_Korea_South_5_14,P_Korea_South_15_24,P_Korea_South_25_44,P_Korea_South_45_54,P_Korea_South_55_64,P_Korea_South_65_74,P_Korea_South_75_84,P_Korea_South_85ov,P_Korea_South_Tot,P_Lebanon_0_4,P_Lebanon_5_14,P_Lebanon_15_24,P_Lebanon_25_44,P_Lebanon_45_54,P_Lebanon_55_64,P_Lebanon_65_74,P_Lebanon_75_84,P_Lebanon_85ov,P_Lebanon_Tot,P_Malaysia_0_4,P_Malaysia_5_14,P_Malaysia_15_24,P_Malaysia_25_44,P_Malaysia_45_54,P_Malaysia_55_64,P_Malaysia_65_74,P_Malaysia_75_84,P_Malaysia_85ov,P_Malaysia_Tot,P_Malta_0_4,P_Malta_5_14,P_Malta_15_24,P_Malta_25_44,P_Malta_45_54,P_Malta_55_64,P_Malta_65_74,P_Malta_75_84,P_Malta_85ov,P_Malta_Tot,P_Mauritius_0_4,P_Mauritius_5_14,P_Mauritius_15_24,P_Mauritius_25_44,P_Mauritius_45_54,P_Mauritius_55_64,P_Mauritius_65_74,P_Mauritius_75_84,P_Mauritius_85ov,P_Mauritius_Tot,P_Myanmar_0_4,P_Myanmar_5_14,P_Myanmar_15_24,P_Myanmar_25_44,P_Myanmar_45_54,P_Myanmar_55_64,P_Myanmar_65_74,P_Myanmar_75_84,P_Myanmar_85ov,P_Myanmar_Tot,P_Nepal_0_4,P_Nepal_5_14,P_Nepal_15_24,P_Nepal_25_44,P_Nepal_45_54,P_Nepal_55_64,P_Nepal_65_74,P_Nepal_75_84,P_Nepal_85ov,P_Nepal_Tot,P_Netherlands_0_4,P_Netherlands_5_14,P_Netherlands_15_24,P_Netherlands_25_44,P_Netherlands_45_54,P_Netherlands_55_64,P_Netherlands_65_74,P_Netherlands_75_84,P_Netherlands_85ov,P_Netherlands_Tot,P_New_Zealand_0_4,P_New_Zealand_5_14,P_New_Zealand_15_24,P_New_Zealand_25_44,P_New_Zealand_45_54,P_New_Zealand_55_64,P_New_Zealand_65_74,P_New_Zealand_75_84,P_New_Zealand_85ov,P_New_Zealand_Tot,P_Nthern_Ireland_0_4,P_Nthern_Ireland_5_14,P_Nthern_Ireland_15_24,P_Nthern_Ireland_25_44,P_Nthern_Ireland_45_54,P_Nthern_Ireland_55_64,P_Nthern_Ireland_65_74,P_Nthern_Ireland_75_84,P_Nthern_Ireland_85ov,P_Nthern_Ireland_Tot,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot
POA3170,0,7,11,19,53,78,201,134,18,528,3,9,17,63,23,14,12,3,0,144,8,37,63,424,105,75,59,30,15,821,0,8,22,83,18,20,18,3,0,164,0,4,4,30,9,4,0,0,0,51,0,4,0,11,4,3,3,0,0,19,0,3,0,9,3,6,4,5,0,29,0,0,0,13,28,72,126,111,34,394,0,4,4,20,3,5,3,0,0,36,0,0,6,38,16,4,5,0,0,79,0,0,0,11,12,13,10,7,0,51,0,41,47,240,56,78,44,16,4,528,0,0,0,0,0,4,12,3,0,25,0,3,3,31,14,8,21,11,10,99,0,0,0,6,0,0,0,0,0,9,0,0,3,8,3,0,0,0,0,16,0,0,0,4,3,5,10,12,3,35,8,31,27,68,29,33,17,0,3,209,0,0,0,3,4,3,5,3,3,24,3,3,13,47,5,7,4,0,0,83
POA3171,0,7,3,11,29,38,139,104,21,345,0,4,17,55,8,11,10,0,0,97,34,106,416,1185,71,75,54,23,16,1988,3,6,19,63,29,15,0,3,0,134,0,3,0,16,6,0,0,0,0,29,0,0,9,0,3,3,0,0,0,20,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,14,68,118,53,261,0,3,4,19,3,3,0,0,0,29,4,3,20,143,4,4,0,0,0,185,0,0,0,3,3,0,4,0,0,12,24,52,73,177,27,25,10,3,0,395,0,0,0,0,0,9,19,42,13,85,0,0,4,28,6,8,12,6,5,70,8,38,186,458,102,36,12,13,3,870,0,0,5,14,0,0,0,0,0,26,0,0,0,0,0,9,4,9,3,22,5,37,59,67,26,17,7,0,0,219,0,0,0,0,3,0,0,0,0,4,9,29,46,140,12,0,5,0,0,242
POA3172,0,0,8,18,35,45,87,58,12,261,0,3,7,37,7,11,3,0,0,73,10,41,119,472,84,72,45,26,4,879,0,5,11,38,9,0,10,6,0,80,0,0,0,7,0,0,0,0,0,10,0,0,3,10,9,3,3,0,0,21,0,4,0,5,6,7,11,6,3,52,0,0,0,3,12,45,68,38,15,180,0,7,0,6,3,0,0,0,0,21,0,3,3,18,0,0,0,0,0,22,0,0,0,13,15,13,4,3,3,51,0,4,10,60,18,26,18,4,3,137,0,0,0,0,3,3,29,7,0,42,0,0,6,21,23,21,20,12,4,110,0,0,3,23,11,5,3,0,0,40,0,3,0,3,0,0,0,0,0,10,0,0,0,0,0,11,17,14,9,50,3,35,48,85,37,33,15,8,0,263,0,0,0,4,3,5,14,7,0,32,0,8,11,26,3,3,3,0,0,54
POA3173,0,8,5,15,36,31,79,39,8,221,0,3,3,59,19,21,4,0,0,106,10,65,160,713,246,161,126,58,10,1563,0,7,8,55,7,12,0,0,0,94,0,5,6,12,3,0,0,0,0,24,0,3,3,25,4,7,0,0,0,44,0,3,0,8,8,4,6,4,0,36,0,0,0,5,24,34,58,65,35,226,0,0,3,18,0,0,3,0,0,26,0,3,10,28,3,3,0,0,0,39,0,0,0,20,14,14,10,3,0,62,7,14,36,121,42,29,17,0,0,270,0,0,0,0,0,14,18,10,4,48,0,6,6,67,42,53,70,27,5,281,0,0,3,12,8,9,0,0,0,25,0,0,0,3,3,0,0,0,0,5,0,3,0,0,3,8,17,9,4,47,15,90,120,147,26,31,18,4,3,453,0,0,0,3,0,0,9,5,3,19,3,9,8,34,8,5,7,0,0,69
POA3174,0,26,9,42,50,92,160,109,18,512,0,0,12,48,13,13,3,0,0,85,60,144,607,2188,251,199,170,102,34,3764,0,8,13,99,20,17,5,4,0,172,0,21,20,64,10,10,5,0,0,127,0,0,3,15,13,12,0,0,0,42,5,3,0,8,0,7,12,9,0,50,0,3,0,20,26,48,117,156,98,461,0,4,3,18,9,7,6,0,0,46,0,8,12,48,3,3,3,4,0,76,0,6,8,23,24,27,17,11,0,115,15,51,48,150,31,39,22,6,7,357,0,0,0,0,0,9,27,25,6,66,0,8,19,86,60,104,83,56,23,439,3,18,59,211,53,25,12,7,0,399,0,7,9,83,5,4,0,0,0,114,0,0,0,8,0,13,28,28,11,83,20,97,121,221,73,51,23,7,0,607,0,0,0,0,3,3,4,7,3,16,14,33,74,285,27,23,10,0,0,465
POA3175,0,6,10,29,52,94,188,128,36,539,0,0,3,44,15,16,3,0,0,84,92,370,553,2631,367,223,125,53,36,4443,8,9,23,71,26,18,8,0,0,171,14,173,182,276,51,20,4,0,0,719,0,24,26,78,44,25,9,7,0,217,6,4,0,6,4,15,21,7,3,70,0,4,5,12,39,98,208,262,92,725,0,0,3,14,0,0,0,0,3,23,0,4,9,24,16,0,0,0,0,50,0,9,31,106,89,65,63,20,10,388,13,46,25,121,34,43,18,6,3,306,0,0,0,4,7,4,18,18,3,54,0,6,13,112,47,96,85,60,49,468,0,8,24,72,19,11,4,7,0,149,0,0,6,28,0,0,0,0,0,35,0,3,3,3,3,11,64,73,42,201,20,119,174,263,90,92,43,14,4,814,0,0,0,0,6,12,9,15,3,52,40,242,249,646,56,39,5,0,0,1283
POA3177,0,7,0,3,4,3,13,15,0,45,0,0,0,17,0,0,3,0,0,23,8,40,60,366,49,30,19,26,5,601,0,4,3,13,9,4,3,0,0,34,0,31,39,43,10,0,0,0,0,121,0,3,4,21,6,3,0,5,0,45,0,0,0,0,5,3,3,0,0,12,0,0,0,3,0,12,9,11,0,36,0,0,0,7,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,3,0,0,3,8,12,9,3,0,38,0,7,7,17,8,10,3,0,0,50,0,0,0,0,0,3,8,4,4,20,0,8,0,26,10,21,26,32,7,146,0,3,6,11,4,4,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,20,18,8,62,6,47,54,81,27,21,10,7,0,254,0,0,0,0,0,0,0,0,0,4,8,45,35,135,16,10,3,0,0,246
POA3178,0,6,3,10,31,44,55,28,8,187,3,7,10,77,33,48,11,0,0,196,6,32,64,375,198,131,55,24,9,897,0,8,5,51,19,13,8,0,0,111,0,10,18,73,26,13,19,6,0,157,0,0,3,14,5,11,3,0,0,41,0,6,3,15,9,17,9,3,0,71,0,0,0,11,61,80,103,66,19,336,0,9,6,10,6,0,0,0,0,30,0,14,10,56,17,5,0,0,0,100,0,0,0,19,29,29,14,3,0,94,4,26,73,202,150,201,73,27,9,769,0,0,0,3,6,21,8,5,3,49,0,3,4,30,44,59,35,13,0,190,0,0,3,7,5,5,4,4,0,36,0,0,3,5,3,4,0,0,0,19,0,0,0,6,7,26,41,29,9,123,3,51,70,115,78,65,13,5,3,397,0,0,0,4,0,17,0,9,0,33,0,4,3,22,10,5,3,0,0,47
POA3179,0,0,0,0,4,7,6,0,0,21,0,3,11,23,10,16,3,3,0,71,3,12,30,92,49,24,7,10,0,224,0,0,3,9,3,6,5,0,0,24,0,3,7,13,3,0,0,0,0,35,0,0,3,3,4,0,0,0,0,19,0,0,0,3,3,0,3,0,0,18,0,0,0,0,3,8,10,8,0,39,0,3,0,0,3,0,0,0,0,5,0,4,0,15,3,0,0,0,0,19,0,0,0,0,0,6,0,0,0,8,0,18,35,61,45,27,14,8,0,207,0,0,0,0,0,3,0,0,0,5,0,0,0,3,0,4,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,15,0,11,22,36,18,7,11,0,0,113,0,0,0,0,3,0,4,4,0,11,0,0,0,3,3,0,0,0,0,3
POA3180,0,0,0,0,3,0,6,6,0,16,0,3,4,22,23,29,7,4,0,98,0,14,16,79,34,14,19,3,0,184,0,0,3,24,5,0,0,6,4,39,0,4,0,25,7,3,3,0,0,38,0,0,0,8,0,0,0,0,0,9,0,0,0,3,3,0,6,6,0,23,0,0,0,0,4,9,3,13,3,33,0,0,0,0,0,0,0,0,0,0,0,10,3,9,14,0,0,0,0,32,0,0,0,0,0,0,0,0,0,6,6,11,24,64,30,31,12,6,0,183,0,0,0,0,0,0,4,0,0,8,0,0,0,3,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,5,0,0,0,0,4,10,21,14,3,54,0,4,16,20,10,18,13,0,0,86,0,0,0,3,0,0,0,3,0,13,0,0,0,4,3,0,0,0,0,11
POA3181,0,3,3,29,33,72,155,274,62,628,0,0,8,40,10,5,9,0,0,80,10,11,36,205,8,12,4,3,0,296,0,3,20,46,3,0,3,0,0,70,0,0,0,29,0,4,0,0,0,35,0,0,0,4,0,0,0,0,0,9,0,0,8,165,3,3,4,4,3,190,0,0,9,65,8,12,9,17,17,126,0,0,8,39,8,10,3,0,0,68,0,0,11,52,6,0,0,0,0,72,0,0,0,4,3,0,3,0,0,14,5,0,29,104,19,29,9,0,0,195,0,0,0,0,0,3,0,4,0,11,0,0,0,26,0,3,5,0,3,36,0,0,0,3,0,0,4,0,0,8,0,0,3,22,0,0,0,0,0,24,0,0,7,25,4,3,5,0,0,41,0,7,97,509,66,45,14,5,4,751,0,0,0,24,0,0,4,0,0,28,0,0,3,18,0,0,0,0,0,20
POA3182,0,0,0,12,14,18,36,36,3,123,0,3,7,30,9,0,3,0,0,53,20,28,40,416,17,15,6,3,0,545,0,0,11,41,6,0,3,0,0,66,0,0,3,47,0,9,0,0,0,65,0,0,0,6,0,0,0,3,0,14,0,3,32,335,19,14,11,3,0,423,0,3,12,143,24,11,22,17,8,233,3,0,7,54,10,6,0,0,0,83,0,0,7,64,3,0,0,0,0,73,0,0,0,4,3,0,0,0,0,14,0,5,16,80,14,17,8,3,0,144,0,0,0,0,0,4,10,0,0,19,0,0,0,31,3,3,0,0,0,44,0,0,0,3,0,0,0,0,0,3,0,0,16,39,0,0,0,0,0,54,0,3,7,35,7,10,9,3,4,74,3,6,87,543,111,94,26,8,0,883,0,0,5,30,9,4,0,0,0,50,0,0,3,26,0,3,0,0,0,31
POA3183,0,0,0,10,11,20,27,45,4,122,0,3,10,22,9,7,4,3,0,49,10,16,56,396,12,25,11,9,3,536,0,0,4,16,3,3,3,0,0,32,0,0,0,28,0,0,3,0,0,39,0,0,0,0,0,0,3,0,0,3,0,0,21,178,9,8,0,0,0,218,0,0,9,49,9,10,13,15,6,107,0,4,8,41,3,0,0,0,0,62,0,0,8,23,3,3,0,0,0,35,0,0,0,5,0,0,3,0,0,15,0,0,12,53,10,9,12,0,0,98,0,0,0,0,3,0,0,0,0,8,0,0,3,17,4,3,6,10,3,48,0,0,0,0,0,0,0,0,0,9,0,0,4,24,0,0,0,0,0,36,0,0,4,19,0,0,9,0,0,41,0,12,53,309,60,32,16,8,0,485,0,0,3,20,3,7,3,0,0,35,0,0,0,16,0,0,0,0,0,22
POA3184,0,0,0,7,6,13,21,27,7,85,0,4,0,17,10,3,4,3,0,36,10,15,18,104,10,14,7,3,3,166,0,0,6,13,0,3,0,0,0,26,0,0,0,25,0,0,3,0,0,27,0,0,0,0,0,0,0,0,0,9,0,4,4,141,16,6,6,0,0,175,0,3,3,49,12,12,12,20,12,114,3,0,5,25,5,0,0,0,0,43,0,0,3,9,3,0,0,0,0,21,0,0,0,10,0,0,3,0,0,12,0,0,0,27,7,3,4,4,0,55,0,0,0,0,0,0,0,3,0,10,0,0,0,8,3,0,0,0,0,14,0,0,0,3,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,14,0,4,0,22,3,0,4,3,3,44,3,16,39,263,60,37,15,0,3,439,0,0,0,16,4,3,0,0,0,25,0,0,0,7,0,0,0,0,0,5
POA3185,0,0,4,3,8,18,35,45,18,131,0,3,6,14,3,7,0,0,0,31,3,6,23,176,7,9,5,3,0,235,0,0,0,15,4,0,4,0,0,31,0,0,0,5,0,0,0,0,0,10,0,0,0,3,0,0,3,0,0,8,0,4,6,105,7,3,3,0,3,141,0,0,0,9,8,18,20,22,19,103,4,8,5,48,14,3,8,0,0,89,0,0,0,18,3,0,0,0,0,23,0,0,0,4,0,0,0,0,0,4,0,0,12,30,11,5,4,3,0,61,0,0,0,0,0,0,3,0,0,12,0,0,0,9,5,3,3,4,0,29,0,0,0,0,0,0,0,0,0,8,0,0,16,32,0,0,0,0,0,44,0,5,0,11,3,0,7,3,0,31,0,5,23,130,43,31,17,5,4,255,0,0,0,9,7,0,3,0,0,19,0,0,3,7,0,0,0,3,0,12
POA3186,0,0,0,4,13,35,26,30,11,117,4,20,15,10,14,12,4,8,0,76,5,9,3,44,38,26,15,9,10,152,0,5,0,11,3,4,3,0,0,30,0,0,0,11,3,0,0,0,0,21,0,0,0,0,3,0,0,0,0,3,0,13,4,56,16,12,12,5,0,128,0,0,7,23,11,31,48,42,32,195,3,22,9,25,24,7,3,0,0,92,0,0,3,10,3,3,0,0,0,19,0,0,0,6,0,7,0,0,3,20,0,6,15,30,24,29,19,4,0,127,0,0,0,0,0,10,4,6,0,17,0,0,0,3,12,3,3,3,0,24,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,12,3,9,9,13,19,7,3,75,5,27,30,110,80,69,38,17,14,385,0,0,0,3,11,3,5,5,0,37,0,0,6,3,0,3,0,0,0,13
POA3187,0,0,0,3,11,25,36,44,10,123,0,8,3,9,6,4,6,5,0,38,0,7,10,61,26,17,26,13,6,154,0,0,6,14,4,0,3,0,0,27,0,0,0,7,0,9,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,12,4,40,9,9,12,3,11,88,0,3,0,6,11,14,20,38,15,112,0,31,3,29,5,5,0,3,0,72,0,5,6,8,0,0,0,0,0,20,0,0,0,4,3,4,0,0,0,18,0,0,4,27,18,14,11,13,0,86,0,0,0,0,0,0,6,0,0,7,0,0,0,11,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,3,3,9,13,4,0,33,0,18,19,66,58,41,26,12,9,263,0,0,0,7,7,3,5,4,0,21,0,0,3,0,0,0,0,0,0,8
POA3188,0,0,0,6,15,20,39,50,11,145,0,13,5,7,3,5,0,0,0,35,7,4,14,83,27,16,14,13,7,181,0,0,0,4,0,0,3,0,0,16,0,0,0,4,8,0,0,0,0,11,0,0,0,0,3,0,3,0,0,6,3,11,10,60,28,18,5,14,0,149,4,6,8,19,15,16,29,49,25,166,3,0,3,22,12,4,3,0,0,51,0,8,3,8,4,4,0,0,0,27,0,0,0,3,9,8,4,0,0,23,3,0,0,20,21,13,4,0,0,65,0,0,0,0,0,0,4,0,3,8,0,0,0,3,4,3,0,4,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,7,10,15,6,3,0,0,59,3,34,48,119,99,65,17,3,0,390,0,0,0,5,6,0,3,0,0,17,0,0,0,7,0,3,0,0,0,12
POA3189,0,0,0,0,8,27,19,43,17,121,0,0,4,3,3,0,0,0,0,14,3,4,36,115,21,18,17,9,0,218,0,0,3,4,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,16,6,7,3,0,0,42,0,0,4,3,3,14,17,30,13,81,0,3,8,19,8,0,6,0,0,47,0,5,6,16,3,0,0,0,0,23,0,0,0,3,3,4,7,0,0,22,0,0,4,17,4,7,3,0,0,40,0,0,0,0,0,0,0,6,0,13,0,0,0,5,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,3,7,0,0,0,0,0,9,0,0,0,3,0,0,3,0,0,5,0,3,14,37,21,6,12,3,0,98,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA3190,0,5,9,13,24,21,43,47,7,167,0,3,3,7,0,4,0,0,0,20,3,8,21,118,25,17,12,15,3,221,0,0,8,4,0,0,0,0,0,13,0,0,0,15,0,0,0,0,0,18,0,0,5,0,0,5,0,0,0,8,0,0,3,31,9,5,4,6,0,58,0,0,0,6,18,11,12,25,11,84,0,0,7,11,9,6,0,0,0,37,0,0,0,12,0,0,0,0,0,13,0,0,0,0,8,5,3,0,0,18,0,0,8,18,8,3,5,0,0,48,0,0,0,3,0,0,6,3,0,13,0,0,0,5,5,5,3,3,0,18,0,0,0,3,4,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,3,21,0,7,18,83,39,21,11,3,0,196,0,0,0,11,4,0,0,3,0,14,0,0,0,6,0,0,3,0,0,8
POA3191,0,0,0,3,4,11,12,16,12,57,0,0,0,6,0,4,3,0,0,14,0,0,3,20,8,3,4,8,7,51,0,0,0,3,0,0,0,0,0,9,0,0,0,7,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,18,13,3,3,8,5,51,0,0,0,11,3,5,26,19,18,83,0,3,0,9,3,0,0,0,0,21,0,0,0,12,0,0,0,0,0,13,0,0,3,0,3,8,3,0,0,17,0,0,0,19,6,6,0,3,0,36,0,0,0,0,4,0,0,0,0,6,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,9,8,5,4,3,0,58,0,14,15,66,40,28,28,3,7,204,0,0,0,6,6,0,4,0,0,16,0,0,0,4,0,0,0,0,0,4
POA3192,0,11,11,15,36,91,157,154,23,499,0,3,9,27,6,11,3,0,0,61,13,22,30,305,52,47,19,9,3,501,0,0,3,26,4,7,0,0,3,43,0,0,3,15,3,3,0,0,3,31,0,0,0,5,0,0,0,0,0,4,0,0,0,37,7,11,9,11,3,77,0,0,0,20,10,28,70,70,21,217,4,8,8,32,16,0,3,0,0,82,0,8,3,27,4,0,0,0,0,39,0,0,3,13,5,7,4,3,0,32,3,0,13,40,13,13,9,0,0,83,0,0,0,0,3,10,7,3,5,26,0,0,3,26,3,8,9,0,0,56,0,0,0,0,0,3,0,0,0,3,0,0,4,26,3,0,0,0,0,39,0,0,5,5,8,7,9,9,7,55,3,17,25,133,75,60,24,9,6,359,0,0,0,4,3,7,3,8,3,32,0,0,3,24,0,0,0,0,0,37
POA3193,0,4,0,5,18,24,22,18,5,91,0,0,14,7,6,7,0,0,0,33,0,3,0,23,27,22,17,3,0,91,0,3,0,6,3,0,3,0,0,14,0,0,0,9,5,4,0,3,0,19,0,0,0,0,0,0,0,0,0,3,0,7,6,18,25,15,9,4,3,94,0,3,3,8,18,21,37,18,9,114,0,4,3,12,5,0,7,4,0,35,0,0,4,0,3,0,0,0,0,5,0,0,0,3,3,3,0,0,0,9,0,0,3,11,12,14,10,3,0,51,0,0,0,0,3,4,6,3,0,17,0,0,0,8,6,3,0,0,0,20,0,0,0,0,3,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,6,13,14,17,9,4,74,3,20,33,80,107,62,34,11,0,358,0,0,0,9,5,5,0,3,0,36,0,0,0,0,0,0,0,0,0,0
POA3194,0,9,0,12,23,28,53,75,25,224,0,3,3,13,0,6,0,0,0,26,0,6,12,136,20,12,18,16,0,221,0,0,11,11,3,0,0,0,0,21,0,0,0,13,3,3,4,0,0,27,0,0,0,0,0,0,0,0,0,3,0,4,3,32,15,6,6,9,0,75,0,0,3,17,4,21,31,26,9,110,0,6,0,18,13,3,0,0,0,36,0,0,7,7,0,0,0,0,0,17,0,0,0,0,3,6,4,3,0,18,0,3,0,21,7,8,8,3,0,44,0,0,0,0,0,3,0,0,0,5,0,0,0,10,3,3,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,14,0,3,0,3,0,4,19,10,4,41,0,10,28,83,57,47,13,7,0,247,0,0,0,12,0,0,3,0,3,22,0,3,0,6,0,0,0,0,0,17
POA3195,0,0,3,15,39,83,81,51,18,287,3,5,0,23,3,20,3,0,0,64,10,21,32,280,120,87,36,25,9,608,0,3,0,23,9,3,9,0,0,48,0,4,4,22,6,7,0,0,0,40,0,0,0,4,3,0,0,0,0,8,4,23,3,71,35,13,21,3,3,180,0,4,3,25,31,46,77,75,24,288,0,10,7,19,11,3,0,3,0,57,0,0,6,16,6,6,0,0,0,41,0,0,0,6,3,8,6,0,3,23,0,0,13,34,25,22,16,3,0,113,0,0,0,0,0,6,13,8,3,33,0,0,0,33,31,26,20,15,6,122,0,0,0,5,3,3,0,4,0,19,0,0,0,4,0,0,0,0,0,8,4,0,0,14,13,15,26,15,4,93,3,32,50,199,128,70,31,10,0,538,0,0,0,15,16,9,16,9,0,55,0,0,5,6,10,3,5,0,0,29
POA3196,0,0,6,12,20,16,35,20,7,113,0,3,3,10,6,4,4,0,0,38,0,6,17,160,41,56,38,23,10,358,0,0,4,9,0,5,0,0,3,19,0,0,0,13,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,13,5,50,22,5,25,13,6,129,0,0,3,16,9,24,40,36,11,146,0,0,0,10,11,3,0,0,0,33,0,0,0,11,0,0,0,0,0,13,0,0,0,7,6,13,0,3,0,34,0,3,0,26,18,14,7,3,3,69,0,0,0,3,4,6,12,8,0,33,0,0,0,27,14,23,9,7,3,83,0,0,0,0,0,0,3,0,0,4,0,0,0,5,0,0,0,0,0,5,0,0,0,14,6,9,21,18,17,83,6,28,51,207,102,65,50,19,13,544,0,0,0,8,9,9,6,7,3,49,0,0,0,4,3,0,0,0,0,12
POA3197,0,0,0,0,14,21,21,12,8,72,0,0,0,6,3,8,3,0,0,24,0,3,7,35,15,28,18,4,4,120,0,0,0,3,0,0,6,0,0,15,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,3,9,3,0,46,0,0,0,3,8,20,18,14,3,71,0,0,0,8,6,3,0,0,0,17,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,5,0,0,0,7,0,3,3,11,9,9,0,3,0,43,0,0,0,0,3,9,4,12,3,28,0,8,0,9,10,12,13,0,0,56,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,19,15,4,49,5,15,21,68,42,46,16,5,5,215,0,0,0,4,7,10,3,3,0,23,0,0,0,0,0,3,0,0,0,7
POA3198,0,9,5,5,11,14,13,8,3,70,0,0,0,8,3,3,0,0,0,14,3,0,4,43,8,15,9,3,3,83,0,3,0,10,6,5,0,0,0,27,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,4,24,12,8,20,13,5,85,0,0,0,11,13,16,14,11,3,67,0,0,0,8,3,0,0,0,0,15,0,0,0,7,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,3,0,0,0,7,11,12,3,5,0,42,0,0,0,0,0,4,4,0,0,10,0,0,3,11,0,10,10,3,0,35,0,0,0,4,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,13,27,11,6,62,3,14,38,165,71,67,35,9,3,403,0,0,0,12,0,3,5,3,5,27,0,0,0,3,0,0,0,0,0,3
