POA_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
POA3175,3,0,0,0,0,6,0,5,3,81,0,105,0,0,0,0,0,0,0,5,0,20,0,32,0,0,0,0,0,3,0,13,0,34,0,59,0,0,0,0,0,5,0,13,0,22,0,37,0,3,0,3,0,11,0,38,0,139,3,194,0,7,0,5,0,49,0,51,13,98,0,225,7,18,0,8,3,108,3,88,10,119,3,365,12,22,0,27,3,224,4,80,27,130,3,535,20,38,0,86,11,295,5,77,7,126,9,677,65,37,3,131,19,228,4,47,12,109,0,642,67,22,8,127,9,171,5,35,8,59,0,505,88,16,7,117,10,134,0,34,0,53,3,464,223,16,4,181,28,157,8,24,8,68,8,724,155,14,3,132,14,62,7,7,0,34,0,435,87,3,0,65,6,23,0,3,3,18,0,223,49,8,0,22,4,35,0,3,0,7,0,126,74,0,3,42,7,16,3,4
POA3177,0,0,0,0,0,0,0,3,0,16,0,20,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,7,0,10,0,18,0,0,0,0,0,3,0,0,0,4,0,9,0,0,0,0,0,0,0,4,0,28,0,39,0,0,0,0,0,10,3,9,0,15,0,49,0,4,0,4,0,24,0,17,4,23,0,74,0,0,3,10,0,46,0,13,3,23,0,111,5,6,0,22,0,64,0,13,9,42,0,165,10,3,0,17,0,60,0,13,3,14,0,118,13,3,0,23,3,33,0,8,0,15,0,96,13,3,0,17,0,16,0,5,0,13,0,80,28,4,0,29,6,18,4,3,0,7,3,108,11,4,0,15,3,11,0,3,0,4,0,54,9,0,0,10,0,8,0,0,0,5,0,34,3,3,0,0,0,5,0,0,0,0,0,20,4,0,0,0,0,3,0,0
POA3178,0,0,0,0,0,0,0,0,0,12,0,19,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,3,0,3,0,16,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,5,0,0,0,11,0,24,3,8,0,5,0,14,0,10,0,9,0,44,3,6,0,7,0,17,0,19,4,26,0,87,4,15,0,16,0,64,0,19,7,22,0,140,7,24,0,56,0,91,0,37,3,49,0,270,27,28,0,91,3,114,0,18,7,33,3,321,35,24,3,129,4,118,3,20,4,22,0,360,66,25,5,152,14,110,4,20,3,21,0,413,207,17,4,347,28,207,5,25,3,39,0,892,221,23,6,342,32,91,5,17,3,14,0,753,177,16,8,171,27,45,0,3,0,15,0,458,163,5,3,89,17,64,6,4,0,10,0,372,301,9,3,226,30,94,0,9
POA3179,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,3,0,4,0,11,0,0,0,0,0,3,0,4,0,3,0,15,0,0,0,3,0,6,0,9,0,6,0,22,0,3,0,3,0,21,0,4,0,6,0,36,0,3,0,8,0,24,0,5,3,9,0,54,4,6,0,15,3,18,0,10,3,9,0,63,13,3,0,15,0,27,0,3,0,7,0,66,10,3,0,31,3,21,0,3,0,7,0,69,46,3,0,68,6,33,0,3,0,8,0,161,24,3,3,54,0,11,0,0,0,4,0,103,35,3,0,27,4,3,0,0,0,0,0,75,20,0,0,7,0,4,0,0,0,0,0,36,23,0,0,30,4,10,0,0
POA3180,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,5,0,3,0,0,0,4,0,5,0,0,0,18,0,0,0,0,0,0,0,4,0,3,0,14,0,4,0,7,0,16,0,8,0,5,3,38,0,3,0,14,0,21,0,13,0,17,0,72,9,3,0,26,4,24,0,3,0,13,0,81,10,3,0,19,0,30,0,3,0,5,0,74,10,5,0,33,3,32,0,6,3,3,0,92,52,6,0,69,10,33,4,6,5,3,0,184,25,3,0,43,3,16,0,5,0,4,0,108,19,0,0,31,3,9,0,0,0,0,0,75,21,0,0,17,0,8,0,0,0,0,0,51,37,0,0,28,3,8,0,0
POA3181,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,8,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0,3,0,3,0,0,0,3,0,15,0,0,0,0,0,5,0,0,3,12,0,28,4,0,0,7,0,10,0,4,0,7,0,38,3,8,0,8,0,9,0,0,0,6,0,40,3,0,0,10,0,9,0,3,0,6,0,44,8,0,0,11,0,18,3,3,0,9,0,47,19,8,0,35,3,28,3,3,3,12,0,101,27,0,0,41,7,10,0,0,0,3,0,85,16,0,0,32,6,3,0,3,0,0,0,64,22,3,0,15,6,36,0,0,3,0,0,83,113,4,0,160,36,47,3,10
POA3182,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,7,0,5,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,4,0,12,0,0,0,3,0,6,0,3,0,0,0,17,9,3,0,7,0,13,0,9,0,6,0,53,3,4,0,15,0,20,0,4,3,5,0,49,5,0,0,13,0,10,0,5,0,3,0,42,6,3,0,18,0,15,0,0,0,7,0,54,20,8,0,29,7,45,0,0,3,3,0,122,24,7,0,47,11,19,3,3,0,0,0,121,21,0,0,37,5,9,4,0,0,0,0,76,20,0,0,21,11,37,0,0,0,3,0,98,118,12,5,131,19,42,0,6
POA3183,3,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,4,0,3,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,3,0,8,0,3,0,0,0,3,0,3,0,0,0,16,0,5,0,5,0,9,0,14,0,5,0,35,0,7,0,5,0,14,3,16,0,9,0,47,3,15,0,21,4,19,9,8,3,11,0,89,9,11,0,23,0,20,0,13,3,12,0,80,6,7,0,28,3,39,0,4,0,3,0,90,4,8,0,30,3,26,0,4,3,9,0,79,19,14,0,66,9,47,0,6,0,3,0,166,29,7,0,78,8,11,3,9,0,4,0,152,25,3,0,44,9,13,0,3,0,3,0,103,31,4,0,35,11,19,0,0,0,0,0,93,113,11,8,138,19,44,5,9
POA3184,3,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,10,0,3,0,3,0,13,0,0,0,3,0,3,0,3,3,3,0,16,0,4,0,3,0,11,0,3,0,7,0,28,4,3,0,14,3,18,0,3,0,0,0,38,0,0,0,18,0,14,0,0,0,4,0,38,6,3,0,17,0,9,0,3,0,5,0,51,27,9,0,42,8,39,0,12,3,9,0,143,19,3,0,56,16,9,0,0,0,0,0,102,20,4,0,52,5,9,0,0,0,0,0,87,19,0,0,25,8,53,0,6,0,3,0,114,167,13,3,198,33,56,3,10
POA3185,0,0,0,0,0,0,0,0,4,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,3,0,0,0,5,0,4,0,0,0,0,0,5,0,4,0,16,3,3,0,3,0,6,0,6,0,3,0,21,3,5,0,3,0,3,0,0,3,5,0,26,0,4,0,8,0,12,0,4,0,7,0,37,0,8,0,18,0,9,0,3,3,0,0,45,4,3,0,7,0,12,0,3,3,0,0,37,3,3,0,24,3,14,0,3,0,3,0,55,19,6,0,42,9,34,0,7,0,8,0,130,23,0,0,66,3,18,0,3,0,3,0,124,28,6,0,58,7,10,0,3,0,7,0,114,21,6,0,31,10,52,3,0,0,3,0,122,165,7,3,220,27,71,3,9
POA3186,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,3,0,4,0,12,0,0,0,0,0,0,0,3,0,6,4,17,0,0,0,4,0,9,0,0,0,3,0,16,3,3,0,7,0,16,0,9,0,7,0,41,9,3,0,12,0,12,0,3,0,3,0,45,7,5,0,13,0,12,0,6,0,8,0,57,15,4,0,23,0,20,0,8,0,10,0,71,20,14,0,52,4,63,3,9,0,18,0,182,30,19,3,91,8,21,3,9,0,9,0,202,30,8,0,72,6,25,3,10,0,9,0,158,38,8,0,48,5,190,0,8,5,16,0,320,383,29,8,525,39,244,13,52
POA3187,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,5,0,12,0,0,0,0,0,0,0,3,0,6,0,17,4,0,0,3,0,8,0,7,0,4,0,23,4,7,0,10,0,15,0,3,0,4,0,43,7,8,0,19,0,21,0,4,0,3,0,64,7,0,3,24,0,18,0,3,0,10,0,70,10,10,0,28,0,13,0,0,0,8,0,72,37,12,0,69,6,54,0,12,0,8,0,198,39,5,3,96,5,27,0,16,3,9,0,197,38,5,0,88,9,15,0,3,0,5,0,173,44,5,0,50,10,110,0,6,0,9,0,233,245,19,7,369,24,127,7,11
POA3188,0,0,0,0,0,0,0,0,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,7,0,3,0,14,0,4,0,3,0,4,0,5,0,5,0,22,0,3,0,0,0,7,0,4,0,3,0,25,3,8,0,12,0,9,0,8,0,5,0,52,3,3,0,14,0,21,0,6,0,14,0,65,7,3,0,23,0,16,0,12,0,4,0,74,9,4,0,25,0,28,0,3,0,7,0,83,26,7,0,88,9,70,0,13,0,13,0,233,45,9,0,101,7,20,3,6,0,8,0,195,53,11,3,99,11,14,0,5,0,5,0,199,54,4,3,50,9,123,0,9,3,5,0,259,300,19,3,405,45,131,5,13
POA3189,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,4,0,7,0,3,0,3,0,19,0,0,0,9,0,17,0,5,0,5,0,35,6,3,0,16,0,13,0,0,0,10,0,48,0,0,0,18,0,7,3,3,0,3,0,44,10,3,0,25,0,16,0,0,0,3,0,58,20,6,3,44,3,22,0,3,0,7,0,104,24,4,0,45,7,9,0,3,0,3,0,99,22,0,0,36,3,4,0,3,0,0,0,69,15,0,0,12,0,14,0,0,0,0,0,48,38,0,0,46,4,26,0,4
POA3190,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,9,0,0,0,0,0,4,0,3,0,0,0,8,0,0,0,0,0,7,0,3,0,12,0,17,0,4,0,5,0,10,0,5,0,7,0,28,6,6,0,9,0,17,0,3,0,9,0,49,7,3,0,13,0,21,0,8,0,16,0,57,0,7,0,18,0,14,0,7,0,7,0,60,3,0,0,23,3,28,0,3,0,5,0,68,35,7,0,85,6,40,3,0,0,6,0,187,35,5,3,111,11,8,0,3,3,6,0,173,39,0,3,63,7,8,3,4,0,4,0,129,32,3,0,32,3,43,3,3,0,0,0,119,92,3,3,123,14,36,0,3
POA3191,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,4,0,4,0,15,0,5,0,4,0,3,0,3,0,3,0,21,4,0,0,9,0,15,0,3,0,3,0,34,3,3,0,8,0,12,0,4,0,3,0,33,3,3,0,16,0,11,0,3,0,3,0,45,20,11,0,39,6,35,0,8,3,6,0,121,26,5,0,60,3,13,0,9,0,3,0,114,26,4,0,39,5,3,0,0,0,4,0,90,26,0,0,22,5,67,0,6,0,3,0,130,171,17,4,228,31,81,3,8
POA3192,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,0,0,3,0,3,0,12,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,3,0,5,0,18,0,3,0,0,0,0,0,6,0,5,0,21,0,3,0,3,0,9,0,9,0,10,0,32,0,10,3,9,0,33,0,12,3,10,0,83,6,14,0,29,0,42,0,8,3,31,0,133,13,11,0,55,3,33,0,8,3,23,0,153,11,4,0,58,3,42,4,11,0,13,0,144,23,11,0,90,4,42,3,7,0,17,0,189,82,15,0,143,11,103,8,12,3,19,0,407,83,9,0,208,26,30,6,10,0,16,0,393,83,4,3,138,18,19,3,4,5,4,0,287,62,0,0,50,8,53,3,3,0,0,0,189,163,6,0,211,22,43,4,6
POA3193,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,9,3,0,0,3,0,0,0,3,0,3,0,21,0,0,0,0,0,3,0,7,0,9,0,18,3,4,0,12,0,14,0,9,0,10,0,55,3,4,0,18,0,12,0,7,0,7,0,57,5,6,0,21,0,19,0,12,0,14,0,71,16,3,0,33,0,18,0,4,0,8,0,90,31,15,0,88,10,66,3,19,0,14,0,240,45,14,0,132,10,31,3,9,3,21,0,274,71,5,5,103,13,17,0,8,0,3,0,222,64,4,3,62,6,135,0,5,4,5,0,292,361,20,0,432,31,155,3,22
POA3194,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,5,0,0,0,0,0,0,0,10,3,3,0,12,0,0,0,3,0,4,0,3,0,6,0,17,3,3,0,4,0,12,0,0,0,6,0,29,0,8,0,14,0,24,0,9,0,9,0,61,4,4,0,21,3,18,0,7,0,8,0,71,3,0,0,26,0,16,0,6,0,3,0,62,16,0,0,31,0,19,0,3,0,8,0,78,35,15,3,85,5,57,3,7,3,9,0,226,45,0,0,85,6,18,3,4,3,3,0,172,53,3,0,64,5,11,0,5,3,7,0,153,36,4,0,37,6,44,0,5,0,3,0,131,114,4,0,122,15,43,4,3
POA3195,9,0,0,3,0,0,0,0,0,7,0,19,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,7,0,7,0,3,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,5,0,8,0,14,0,28,0,3,0,14,0,10,0,18,3,7,0,57,3,11,0,12,0,18,0,19,3,27,0,84,3,15,0,35,3,48,0,23,0,23,0,153,18,21,4,96,7,73,3,16,3,27,3,267,23,17,4,102,3,75,3,11,3,24,0,271,33,18,3,127,9,71,3,8,4,15,6,293,127,28,4,347,24,206,6,17,0,21,0,785,161,19,12,368,29,63,13,7,3,13,0,682,181,15,7,264,25,42,4,10,0,3,0,541,143,3,3,107,27,110,0,6,0,6,0,407,394,13,8,381,36,109,9,6
POA3196,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,9,0,5,0,18,0,0,0,6,0,4,0,11,0,12,0,43,7,8,0,11,0,25,0,12,0,14,0,83,8,12,0,30,0,50,0,17,0,18,0,137,10,12,0,63,0,64,3,10,0,12,0,180,10,11,3,82,7,62,3,10,3,18,0,200,23,9,3,94,11,77,3,3,0,11,0,238,90,15,9,218,25,130,7,15,4,14,0,527,114,8,4,218,20,39,6,8,0,11,0,436,77,11,10,135,15,23,6,3,0,3,0,277,73,0,3,42,15,41,3,4,0,3,0,175,113,6,0,106,13,39,4,3
POA3197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,3,0,15,0,4,3,0,0,28,0,3,0,16,0,20,0,12,0,6,0,63,7,8,0,33,0,15,3,9,0,7,0,81,3,0,0,20,3,17,3,4,0,3,0,62,19,6,0,48,0,26,0,3,0,5,0,107,33,8,0,105,14,39,3,6,0,10,6,221,46,9,8,75,16,22,3,0,0,0,0,181,41,3,0,60,5,10,0,0,0,3,0,125,38,7,3,30,3,17,0,3,4,7,0,110,78,5,0,61,6,20,0,3
POA3198,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,9,0,11,0,0,0,0,0,5,0,3,0,6,0,14,0,3,0,5,0,10,0,13,0,10,0,38,0,11,0,9,3,19,0,7,0,17,0,61,0,0,0,19,5,53,0,17,8,20,0,116,9,3,0,40,6,45,0,10,3,11,0,132,8,11,4,62,10,40,3,5,0,10,0,161,19,5,0,70,8,40,0,6,3,7,0,156,62,9,0,142,17,61,3,12,0,12,0,319,51,7,4,88,18,23,3,10,0,3,0,207,49,3,0,46,8,14,0,3,0,3,0,123,21,3,0,21,3,15,0,0,4,0,0,64,27,3,0,30,0,7,0,0
POA3199,3,0,0,3,0,0,0,0,0,20,0,24,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,3,0,0,0,7,0,11,0,21,0,0,0,0,0,4,0,0,0,4,0,6,0,3,0,0,0,3,0,8,0,11,0,28,0,4,0,0,0,11,0,18,0,19,0,54,4,3,0,13,0,27,0,16,0,34,0,99,9,10,0,27,0,71,0,38,10,43,0,213,14,31,0,78,6,133,0,37,7,68,3,375,27,34,0,133,20,147,5,21,8,49,0,437,26,20,6,168,19,139,5,22,8,36,0,450,53,22,10,180,15,116,5,24,3,29,0,451,176,31,5,405,48,184,16,29,7,39,0,936,179,16,4,357,26,77,10,20,3,17,0,713,148,18,4,165,20,30,12,4,0,9,0,416,99,0,3,82,12,51,3,0,0,6,0,259,187,12,0,200,29,65,5,11
POA3200,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,4,0,3,0,13,0,24,0,3,0,4,0,14,0,6,3,15,0,42,0,3,0,6,3,29,0,8,0,9,0,64,0,3,0,7,6,17,0,4,0,5,0,50,3,0,0,9,0,14,0,6,0,7,0,42,7,0,0,9,0,9,0,0,0,8,0,35,17,0,0,14,0,10,0,0,0,3,0,46,6,0,0,8,0,7,0,0,0,0,0,21,7,0,0,3,0,5,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
POA3201,0,0,0,3,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,13,0,17,3,0,0,0,0,14,0,9,0,10,0,29,0,7,0,3,0,23,0,11,0,16,0,65,0,8,0,19,0,48,0,15,3,15,0,113,6,16,3,37,3,93,4,18,3,26,0,217,22,17,0,82,9,94,3,9,0,17,0,262,27,14,0,96,11,85,4,13,3,16,0,266,44,15,0,108,5,63,0,11,3,6,0,263,131,12,3,151,19,84,3,15,3,15,3,433,97,12,0,107,8,27,3,5,0,6,0,263,51,3,0,42,11,13,0,0,0,3,0,123,30,0,0,16,3,7,0,0,3,0,0,59,26,0,0,24,3,4,0,0
POA3202,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,3,0,3,0,7,0,0,0,3,0,9,0,0,0,3,0,22,4,0,0,14,0,5,0,4,0,0,0,22,0,3,0,8,0,6,0,3,0,3,0,25,9,0,0,18,0,9,0,0,0,0,0,34,19,0,3,29,3,14,0,0,0,0,0,65,18,0,0,18,3,6,0,3,0,0,0,44,12,0,0,21,4,3,0,0,0,0,0,36,5,0,0,3,0,5,0,0,0,0,0,24,33,0,0,23,0,9,0,0
