game_id,season,season_type,game_date,game_date_time,team_id,team_uid,team_slug,team_location,team_name,team_abbreviation,team_display_name,team_short_display_name,team_color,team_alternate_color,team_logo,team_home_away,team_score,team_winner,assists,blocks,defensive_rebounds,fast_break_points,field_goal_pct,field_goals_made,field_goals_attempted,flagrant_fouls,fouls,free_throw_pct,free_throws_made,free_throws_attempted,largest_lead,offensive_rebounds,points_in_paint,steals,team_turnovers,technical_fouls,three_point_field_goal_pct,three_point_field_goals_made,three_point_field_goals_attempted,total_rebounds,total_technical_fouls,total_turnovers,turnover_points,turnovers,opponent_team_id,opponent_team_uid,opponent_team_slug,opponent_team_location,opponent_team_name,opponent_team_abbreviation,opponent_team_display_name,opponent_team_short_display_name,opponent_team_color,opponent_team_alternate_color,opponent_team_logo,opponent_team_score
401307771,2021,2,2021-05-02,2021-05-02T23:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,119,FALSE,29,6,35,16,48.3,43,89,0,21,86.7,13,15,6,10,34,3,0,1,51.3,20,39,45,1,18,25,18,22,s:40~l:46~t:22,portland-trail-blazers,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,https://a.espncdn.com/i/teamlogos/nba/500/por.png,129
401307753,2021,2,2021-04-30,2021-04-30T23:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,143,TRUE,31,7,35,8,46.7,49,105,1,26,75,27,36,4,17,56,7,0,0,47.4,18,38,52,0,13,17,13,24,s:40~l:46~t:24,san-antonio-spurs,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,https://a.espncdn.com/i/teamlogos/nba/500/sa.png,140
401307739,2021,2,2021-04-28,2021-04-28T23:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,120,TRUE,26,8,35,10,47.8,44,92,0,24,77.3,17,22,20,19,54,9,0,0,37.5,15,40,54,0,14,18,14,30,s:40~l:46~t:30,charlotte-hornets,Charlotte,Hornets,CHA,Charlotte Hornets,Hornets,1D1060,008ca8,https://a.espncdn.com/i/teamlogos/nba/500/cha.png,111
401307730,2021,2,2021-04-27,2021-04-27T23:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,115,FALSE,21,7,31,9,42.3,41,97,0,26,88,22,25,3,8,52,16,0,1,22.4,11,49,39,1,14,18,14,25,s:40~l:46~t:25,oklahoma-city-thunder,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,f05133,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,119
401307712,2021,2,2021-04-25,2021-04-25T17:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,104,FALSE,18,2,30,15,38.6,34,88,0,13,84.6,22,26,2,11,36,6,0,0,34.1,14,41,41,0,13,16,13,30,s:40~l:46~t:30,charlotte-hornets,Charlotte,Hornets,CHA,Charlotte Hornets,Hornets,1D1060,008ca8,https://a.espncdn.com/i/teamlogos/nba/500/cha.png,125
401307698,2021,2,2021-04-23,2021-04-23T23:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,104,FALSE,21,6,39,3,40.4,38,94,0,20,68.8,11,16,7,15,38,6,0,0,40.5,17,42,54,0,19,20,19,17,s:40~l:46~t:17,brooklyn-nets,Brooklyn,Nets,BKN,Brooklyn Nets,Nets,000000,ffffff,https://a.espncdn.com/i/teamlogos/nba/500/bkn.png,109
401307691,2021,2,2021-04-22,2021-04-22T23:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,99,TRUE,20,2,38,12,42.9,33,77,0,12,87.5,21,24,21,10,30,7,3,2,30,12,40,48,2,23,24,20,21,s:40~l:46~t:21,phoenix-suns,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006a,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/phx.png,86
401307666,2021,2,2021-04-19,2021-04-19T23:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,96,FALSE,21,2,36,17,46.8,36,77,0,15,93.3,14,15,12,3,46,8,1,1,40,10,25,39,1,17,7,16,4,s:40~l:46~t:4,chicago-bulls,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,https://a.espncdn.com/i/teamlogos/nba/500/chi.png,102
401307654,2021,2,2021-04-17,2021-04-18T00:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,119,TRUE,18,2,31,18,46.8,44,94,0,18,80,16,20,7,14,48,9,0,0,32.6,15,46,45,0,9,8,9,9,s:40~l:46~t:9,golden-state-warriors,Golden State,Warriors,GS,Golden State Warriors,Warriors,003da5,fdb927,https://a.espncdn.com/i/teamlogos/nba/500/gs.png,114
401307638,2021,2,2021-04-15,2021-04-16T02:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,121,TRUE,33,6,41,10,56.5,48,85,0,20,84.6,11,13,27,7,58,4,0,0,43.8,14,32,48,0,21,26,21,13,s:40~l:46~t:13,los-angeles-lakers,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,https://a.espncdn.com/i/teamlogos/nba/500/lal.png,113
401307623,2021,2,2021-04-13,2021-04-14T02:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,116,TRUE,30,4,37,11,46.7,42,90,0,19,70.8,17,24,8,9,50,5,1,0,42.9,15,35,46,0,10,13,9,22,s:40~l:46~t:22,portland-trail-blazers,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,https://a.espncdn.com/i/teamlogos/nba/500/por.png,115
401307600,2021,2,2021-04-11,2021-04-11T19:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,105,TRUE,20,7,42,13,44.8,39,87,0,18,87,20,23,18,10,56,4,2,1,21.2,7,33,52,1,11,4,9,7,s:40~l:46~t:7,denver-nuggets,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,https://a.espncdn.com/i/teamlogos/nba/500/den.png,87
401307585,2021,2,2021-04-09,2021-04-09T23:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,145,TRUE,32,5,36,5,54,47,87,0,25,94.1,32,34,11,9,48,9,1,2,45.2,19,42,45,2,21,24,20,16,s:40~l:46~t:16,minnesota-timberwolves,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,https://a.espncdn.com/i/teamlogos/nba/500/min.png,136
401307570,2021,2,2021-04-07,2021-04-07T23:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,101,TRUE,22,7,37,14,41.9,36,86,0,14,70,14,20,7,16,42,6,3,0,37.5,15,40,53,0,20,21,17,18,s:40~l:46~t:18,new-york-knicks,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,https://a.espncdn.com/i/teamlogos/nba/500/ny.png,99
401307562,2021,2,2021-04-06,2021-04-06T23:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,96,FALSE,19,6,29,16,47.1,33,70,0,22,88.9,16,18,4,3,30,5,2,0,41.2,14,34,32,0,22,21,20,20,s:40~l:46~t:20,philadelphia-76ers,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/phi.png,106
401307547,2021,2,2021-04-04,2021-04-04T22:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,116,TRUE,29,5,30,11,45.7,43,94,0,20,81.8,9,11,30,14,36,11,0,0,38.9,21,54,44,0,6,2,6,30,s:40~l:46~t:30,charlotte-hornets,Charlotte,Hornets,CHA,Charlotte Hornets,Hornets,1D1060,008ca8,https://a.espncdn.com/i/teamlogos/nba/500/cha.png,86
401307528,2021,2,2021-04-02,2021-04-02T23:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,118,TRUE,35,7,39,16,52.3,46,88,0,22,75,9,12,24,11,46,9,2,2,41.5,17,41,50,2,15,13,13,10,s:40~l:46~t:10,houston-rockets,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,https://a.espncdn.com/i/teamlogos/nba/500/hou.png,102
401307513,2021,2,2021-03-31,2021-03-31T23:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,108,FALSE,20,2,28,15,41.5,39,94,0,19,82.6,19,23,0,8,50,11,0,0,23.4,11,47,36,0,9,10,9,6,s:40~l:46~t:6,dallas-mavericks,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,https://a.espncdn.com/i/teamlogos/nba/500/dal.png,113
401307497,2021,2,2021-03-29,2021-03-29T23:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,109,FALSE,21,9,34,8,43,40,93,2,25,78.9,15,19,6,12,46,5,0,1,32.6,14,43,46,1,14,20,14,3,s:40~l:46~t:3,new-orleans-pelicans,New Orleans,Pelicans,NO,New Orleans Pelicans,Pelicans,002a5c,b4975a,https://a.espncdn.com/i/teamlogos/nba/500/no.png,115
401307488,2021,2,2021-03-27,2021-03-28T01:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,111,TRUE,22,4,42,9,45.8,44,96,0,19,78.6,11,14,18,10,56,10,0,0,31.6,12,38,52,0,12,9,12,25,s:40~l:46~t:25,oklahoma-city-thunder,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,f05133,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,94
401307474,2021,2,2021-03-26,2021-03-26T23:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,122,TRUE,27,8,36,16,48.3,43,89,0,16,87.5,14,16,21,9,34,10,1,0,46.8,22,47,45,0,15,18,14,15,s:40~l:46~t:15,milwaukee-bucks,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,https://a.espncdn.com/i/teamlogos/nba/500/mil.png,114
401307457,2021,2,2021-03-24,2021-03-24T23:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,119,FALSE,24,6,29,26,47.9,45,94,0,15,100,10,10,1,9,48,9,1,1,40.4,19,47,38,1,13,17,12,15,s:40~l:46~t:15,milwaukee-bucks,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,https://a.espncdn.com/i/teamlogos/nba/500/mil.png,121
401307447,2021,2,2021-03-22,2021-03-23T01:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,126,FALSE,31,6,38,15,52.2,47,90,0,18,62.5,15,24,9,5,54,3,1,0,48.6,17,35,43,0,13,18,12,29,s:40~l:46~t:29,memphis-grizzlies,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,https://a.espncdn.com/i/teamlogos/nba/500/mem.png,132
401307435,2021,2,2021-03-21,2021-03-21T19:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,112,TRUE,27,3,38,2,45.5,40,88,0,21,100,9,9,23,7,28,6,1,0,42.6,23,54,45,0,10,5,9,19,s:40~l:46~t:19,orlando-magic,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,https://a.espncdn.com/i/teamlogos/nba/500/orl.png,96
401307417,2021,2,2021-03-19,2021-03-19T23:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,96,FALSE,22,4,33,10,42.9,39,91,0,20,85.7,6,7,3,12,50,8,2,0,38.7,12,31,45,0,16,16,14,23,s:40~l:46~t:23,sacramento-kings,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,https://a.espncdn.com/i/teamlogos/nba/500/sac.png,107
401307405,2021,2,2021-03-17,2021-03-18T00:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,110,FALSE,19,9,25,14,45.5,40,88,1,27,69,20,29,2,15,56,10,0,0,26.3,10,38,40,0,12,15,12,5,s:40~l:46~t:5,cleveland-cavaliers,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,https://a.espncdn.com/i/teamlogos/nba/500/cle.png,117
401307394,2021,2,2021-03-16,2021-03-16T23:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,109,FALSE,28,5,29,8,49,48,98,1,18,75,3,4,11,16,60,8,1,1,34.5,10,29,45,1,14,18,13,26,s:40~l:46~t:26,utah-jazz,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,fff21f,https://a.espncdn.com/i/teamlogos/nba/500/utah.png,117
401307382,2021,2,2021-03-14,2021-03-15T00:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,134,TRUE,29,3,45,13,55.4,51,92,0,22,66.7,14,21,36,10,60,8,0,0,48.6,18,37,55,0,14,15,14,10,s:40~l:46~t:10,houston-rockets,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,https://a.espncdn.com/i/teamlogos/nba/500/hou.png,107
401307312,2021,2,2021-03-11,2021-03-12T00:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,109,FALSE,22,10,28,15,45.1,41,91,0,13,63.6,14,22,11,11,46,10,0,0,32.5,13,40,39,0,11,18,11,17,s:40~l:46~t:17,brooklyn-nets,Brooklyn,Nets,BKN,Brooklyn Nets,Nets,000000,ffffff,https://a.espncdn.com/i/teamlogos/nba/500/bkn.png,121
401267712,2021,2,2021-03-04,2021-03-05T00:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,132,TRUE,25,7,30,9,60.8,45,74,0,20,72.5,29,40,12,9,54,6,0,0,44.8,13,29,39,0,16,14,16,28,s:40~l:46~t:28,toronto-raptors,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,https://a.espncdn.com/i/teamlogos/nba/500/tor.png,125
401267697,2021,2,2021-03-02,2021-03-03T00:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,117,TRUE,25,4,29,10,48.8,42,86,0,12,73.9,17,23,11,14,42,6,1,0,50,16,32,43,0,9,7,8,12,s:40~l:46~t:12,la-clippers,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/lac.png,112
401267684,2021,2,2021-02-28,2021-03-01T00:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,111,TRUE,25,0,36,6,47.2,42,89,0,25,70.8,17,24,11,13,52,7,1,0,33.3,10,30,61,0,19,24,18,27,s:40~l:46~t:27,washington-wizards,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,https://a.espncdn.com/i/teamlogos/nba/500/wsh.png,110
401267665,2021,2,2021-02-26,2021-02-27T00:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,118,TRUE,24,6,38,4,51.2,42,82,0,20,86.2,25,29,10,7,48,3,1,0,40.9,9,22,52,0,12,14,11,11,s:40~l:46~t:11,indiana-pacers,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,https://a.espncdn.com/i/teamlogos/nba/500/ind.png,112
401267650,2021,2,2021-02-24,2021-02-25T00:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,112,FALSE,20,6,24,19,44.2,42,95,0,16,87,20,23,2,12,58,10,0,2,25.8,8,31,43,2,6,11,6,1,s:40~l:46~t:1,atlanta-hawks,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,000000,https://a.espncdn.com/i/teamlogos/nba/500/atl.png,127
401267645,2021,2,2021-02-23,2021-02-24T00:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,107,FALSE,19,6,34,14,47.7,41,86,0,21,72.2,13,18,5,12,50,6,0,0,30.8,12,39,53,0,13,18,13,6,s:40~l:46~t:6,dallas-mavericks,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,https://a.espncdn.com/i/teamlogos/nba/500/dal.png,110
