SA3_CODE_2016,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_0_4,F_Hong_Kong_5_14,F_Hong_Kong_15_24,F_Hong_Kong_25_44,F_Hong_Kong_45_54,F_Hong_Kong_55_64,F_Hong_Kong_65_74,F_Hong_Kong_75_84,F_Hong_Kong_85ov,F_Hong_Kong_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot
20101,0,20,114,161,35,25,8,0,0,376,0,0,0,3,11,15,11,10,6,58,0,7,3,7,0,0,0,0,0,12,11,48,33,141,167,218,268,156,70,1105,0,0,6,15,3,10,0,3,0,37,0,3,0,8,5,5,3,0,0,23,0,3,6,17,14,19,64,26,19,167,0,0,0,0,0,9,8,11,0,31,0,0,0,8,8,6,3,0,0,24,7,26,24,260,23,16,13,3,0,387,0,3,7,14,0,0,7,0,0,32,0,3,7,16,3,3,5,0,0,32,0,0,0,8,6,0,0,0,0,14,0,0,6,19,5,12,16,5,3,69,0,0,0,5,7,9,20,21,22,79,0,5,0,30,12,4,0,3,0,58,0,3,3,21,0,0,0,0,0,23,0,0,0,4,3,0,0,0,0,3,0,15,9,34,16,17,6,3,0,98,0,0,0,0,0,8,18,6,0,35
20102,0,0,0,5,6,0,3,0,0,21,0,0,0,0,10,3,7,6,0,30,0,0,0,0,0,3,0,0,4,7,0,12,15,61,114,153,145,80,29,595,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,3,3,0,0,13,0,0,0,12,6,11,37,14,15,98,0,0,0,0,0,0,5,3,3,7,0,0,0,3,0,0,0,0,0,3,0,4,0,6,3,3,4,3,0,30,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,7,10,0,0,29,0,0,0,4,3,4,6,8,0,28,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,16,0,0,0,3,10,9,11,7,0,39
20103,0,0,0,8,3,0,0,0,0,19,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,3,0,0,3,0,3,3,22,79,121,164,68,23,480,0,0,0,9,3,0,0,0,0,15,0,0,0,0,0,3,0,0,0,9,0,0,0,3,3,13,11,10,8,55,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6,0,0,0,13,0,0,0,3,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,0,0,14,0,0,0,3,0,4,3,0,0,14,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,6,3,0,0,0,14,0,0,0,0,0,3,0,0,0,10
20201,0,6,30,79,29,11,8,0,0,168,0,0,0,3,3,0,7,3,0,14,0,0,3,9,6,0,0,0,0,27,3,24,13,88,132,157,159,107,59,747,0,0,3,12,9,6,0,0,0,29,0,0,0,4,0,0,0,0,0,12,0,0,3,12,12,14,33,17,14,98,0,0,0,0,0,7,4,11,4,26,0,0,4,7,4,3,3,0,0,17,10,20,31,211,17,11,7,3,3,319,0,0,7,20,15,5,3,0,0,48,3,9,3,5,0,0,0,0,0,28,0,0,0,4,0,0,0,0,0,15,0,4,0,17,8,4,13,7,3,52,0,0,0,3,4,7,12,9,10,52,0,0,0,10,4,3,0,0,0,17,0,3,3,15,0,0,0,0,0,28,0,0,0,4,4,0,0,0,0,6,0,5,6,17,16,13,7,3,0,73,0,0,0,3,0,4,8,0,0,11
20202,0,7,0,23,6,5,3,0,0,45,0,0,0,0,0,8,8,3,0,23,0,0,0,3,0,0,4,0,0,15,3,20,17,91,152,205,209,111,42,854,0,0,0,3,0,0,0,0,0,5,0,0,0,3,3,6,0,0,0,13,0,0,0,15,17,26,41,11,12,127,0,0,0,4,0,3,7,3,0,14,0,0,0,0,3,0,0,0,0,13,3,0,0,33,5,3,4,4,0,57,0,0,0,5,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,5,9,3,31,0,0,0,0,0,16,12,11,7,47,0,0,3,9,3,6,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,9,5,7,0,0,30,0,0,0,4,3,12,7,3,0,28
20203,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,35,28,19,4,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,17,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,8,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,4,5,4,0,11
20301,0,0,0,3,0,0,0,0,0,5,0,0,0,0,3,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,5,6,48,72,91,68,45,8,349,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0,3,3,11,5,8,4,5,38,0,0,0,0,0,0,3,0,0,4,0,0,0,3,4,0,0,0,0,9,0,3,0,0,0,3,0,0,0,10,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,0,0,13,0,0,0,0,3,4,6,3,0,20,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,3,0,3,3,0,0,9
20302,8,33,130,356,84,67,30,13,7,736,0,4,12,63,91,117,186,155,38,663,0,3,8,14,3,3,10,4,0,40,14,111,113,361,484,607,618,428,217,2952,0,0,3,27,13,0,0,0,0,49,0,0,7,25,3,9,7,5,3,62,0,6,8,51,23,86,217,106,80,574,0,0,0,3,19,29,61,41,21,172,3,10,24,30,5,5,6,0,0,84,21,61,90,602,42,51,18,13,15,904,0,7,20,62,30,3,11,3,0,137,3,40,32,102,18,13,3,0,0,215,4,21,3,51,11,3,3,0,0,100,0,17,9,53,32,31,33,21,15,204,0,8,6,10,47,113,199,229,101,716,3,7,3,45,14,3,0,3,0,83,0,3,11,51,3,0,0,0,0,68,0,0,0,4,14,8,3,3,0,34,3,8,34,93,32,38,8,4,3,231,0,0,0,0,3,14,34,14,6,72
20303,0,0,6,29,16,12,3,0,0,71,0,0,0,4,6,9,14,13,0,50,0,0,0,0,0,10,6,0,0,21,13,86,44,234,281,317,392,202,93,1650,0,0,0,5,6,5,0,0,0,13,0,3,3,16,3,0,4,3,0,32,0,0,3,26,9,36,84,29,30,226,0,0,0,3,5,16,27,19,0,68,0,0,3,9,0,4,0,0,0,16,0,0,3,37,6,17,11,4,5,81,0,0,0,16,3,5,7,3,3,26,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,7,0,37,17,18,18,7,3,105,0,0,0,10,16,27,38,30,7,126,0,3,6,19,8,3,4,0,0,40,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,6,15,17,9,0,0,0,44,0,0,0,5,8,19,43,16,0,96
20401,0,5,46,27,17,5,3,0,0,99,0,0,0,0,7,3,3,0,0,12,0,0,0,0,0,0,3,0,0,4,0,15,14,73,148,181,257,127,44,864,0,0,0,4,3,0,0,0,0,5,0,0,0,0,3,0,7,0,0,16,0,0,3,13,9,16,67,34,11,162,0,0,0,0,3,8,5,0,0,17,0,0,4,4,3,3,3,0,0,15,3,5,3,53,4,0,6,0,0,78,0,0,3,3,4,4,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,17,3,9,10,3,0,43,0,0,0,3,10,19,19,24,5,82,0,0,4,16,3,0,0,0,0,27,0,0,7,13,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,4,3,13,10,5,0,0,0,36,0,0,0,0,3,7,18,9,0,40
20402,0,3,3,15,3,0,0,0,0,31,0,0,0,0,0,3,3,0,0,8,0,3,0,3,0,0,0,0,0,3,3,7,6,39,78,104,155,71,39,498,0,0,0,4,3,0,0,0,0,5,0,0,0,3,0,0,3,0,0,6,0,0,0,5,9,23,52,12,18,120,0,0,0,0,3,0,3,3,0,12,0,0,0,8,0,0,0,0,0,7,0,8,3,48,3,3,3,0,0,64,0,0,3,4,0,3,0,0,0,15,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,21,0,0,0,5,7,30,60,62,35,193,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,13,7,5,0,3,0,34,0,0,0,0,0,3,4,0,0,7
20403,0,0,9,36,12,3,9,0,0,70,0,0,0,0,3,13,21,26,8,84,0,0,0,0,0,3,3,0,0,11,5,18,24,104,151,174,219,109,50,855,0,0,0,7,0,4,0,0,0,17,0,3,0,9,10,8,3,4,0,31,0,3,4,13,34,47,106,55,32,284,0,0,0,4,3,3,3,3,0,14,0,0,3,11,0,4,0,0,0,19,3,14,9,107,11,3,6,3,3,171,0,0,0,5,5,3,0,4,0,20,0,0,0,9,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,8,5,7,0,40,0,0,0,8,7,23,45,62,36,184,0,3,0,11,0,0,0,0,0,16,0,0,3,5,0,0,0,0,0,11,0,0,0,0,0,3,0,5,0,7,0,0,3,13,8,13,4,0,0,43,0,0,0,0,0,3,0,0,0,13
20501,0,3,4,18,15,5,0,0,0,48,0,0,0,0,3,8,9,0,0,20,0,0,0,0,0,0,9,0,0,9,3,26,21,94,155,215,243,147,46,937,0,0,0,7,3,4,0,0,0,16,0,0,0,3,3,0,0,0,0,8,0,0,3,9,11,14,43,18,10,114,0,0,0,0,0,3,3,4,0,14,0,0,3,3,3,0,0,0,0,7,4,4,3,45,8,0,7,3,0,75,0,0,0,3,4,0,0,0,0,8,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,9,3,8,8,4,3,37,0,0,0,0,5,13,20,32,12,78,0,5,0,11,0,0,0,0,0,15,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,3,3,0,0,27,0,0,3,0,0,3,9,3,0,27
20502,0,3,3,14,11,3,3,0,0,39,0,0,0,0,0,4,0,0,0,9,0,0,0,3,0,3,0,3,0,10,0,13,15,54,94,196,301,186,49,900,0,0,0,3,5,6,3,0,0,18,0,0,0,3,0,3,3,0,0,12,0,0,3,16,4,23,54,33,8,141,0,0,0,0,0,8,4,3,0,14,0,0,0,3,3,0,0,0,0,9,0,5,3,36,3,3,3,7,0,57,0,0,0,10,3,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,3,4,8,10,0,4,36,0,0,0,0,4,12,18,30,10,76,0,0,0,0,0,0,3,0,0,9,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,5,3,0,0,24,0,0,0,0,4,6,8,3,0,21
20503,0,3,0,36,9,12,6,3,0,67,0,0,0,0,3,4,3,0,0,11,0,0,0,0,3,0,3,3,0,14,4,13,12,98,203,343,449,238,101,1461,0,0,0,3,0,0,0,0,0,9,0,0,0,3,3,5,3,3,0,16,0,0,3,19,14,28,62,40,19,187,0,0,0,0,3,3,14,10,8,42,0,0,0,6,3,4,4,0,0,14,3,4,6,58,4,9,11,0,0,113,0,0,0,7,6,5,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,11,8,15,21,17,3,76,0,0,3,3,10,32,53,52,30,182,0,0,0,9,9,4,0,0,0,25,0,0,3,10,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,9,4,0,0,40,0,0,0,0,0,5,17,10,0,35
20504,0,7,27,60,25,11,10,4,0,139,0,0,0,3,10,3,13,5,3,35,0,5,0,3,0,5,0,4,0,13,7,11,10,55,137,236,301,210,91,1066,0,0,3,8,4,3,0,0,0,14,0,0,0,0,3,4,3,4,0,20,0,3,3,13,14,34,112,47,26,243,0,0,0,5,3,10,12,17,3,49,0,5,0,5,3,4,0,0,0,17,6,13,7,79,12,9,5,3,3,137,0,0,0,8,7,4,3,3,0,23,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,4,5,12,6,10,3,49,0,0,0,0,14,68,82,101,47,313,0,0,0,3,4,0,3,0,3,11,0,0,0,9,0,5,0,0,0,13,0,0,0,0,3,3,0,0,0,5,3,5,6,18,13,7,8,0,0,55,0,0,0,3,3,39,65,39,10,156
20505,0,0,0,11,3,4,0,0,0,21,0,0,0,0,3,3,6,5,0,21,0,0,0,0,0,0,0,0,0,5,0,9,10,57,103,168,182,94,47,674,0,0,0,3,0,4,0,0,0,13,0,0,0,4,0,0,0,0,0,6,0,0,0,10,12,12,46,10,9,85,0,0,0,0,0,5,0,0,0,14,0,0,3,6,0,0,0,0,0,10,0,6,3,56,0,4,4,3,0,82,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,5,4,0,29,0,0,0,0,3,7,14,11,3,42,0,0,0,3,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,5,0,16,7,12,3,0,0,41,0,0,0,0,0,0,4,0,0,8
20601,0,11,314,351,94,92,26,21,5,911,0,0,0,8,10,12,13,19,6,75,0,9,3,13,5,25,22,15,13,104,12,34,95,516,152,110,73,26,15,1025,0,0,0,22,10,3,3,0,0,43,0,3,23,64,5,4,8,0,0,104,0,10,16,103,27,9,21,9,3,197,0,5,6,29,69,175,396,419,111,1208,0,0,17,63,8,9,0,3,3,114,20,21,49,304,32,26,14,5,9,471,24,23,13,187,8,6,10,0,0,266,3,0,5,63,12,3,0,0,0,93,0,0,0,14,3,7,5,3,0,31,3,7,3,124,21,8,7,3,5,178,3,5,19,119,102,228,477,776,345,2079,0,4,15,125,22,3,7,0,0,177,0,3,15,74,5,0,3,0,0,97,0,0,17,102,140,171,99,43,16,585,0,0,62,181,27,40,22,7,0,339,0,0,0,3,7,13,31,35,19,111
20602,0,14,79,127,53,45,15,16,6,346,0,0,0,7,4,15,12,11,0,50,0,0,0,6,3,5,10,9,4,34,12,38,30,303,136,86,64,18,20,709,0,0,0,4,7,3,4,0,0,14,0,0,3,42,8,3,5,3,0,58,0,4,10,39,12,14,18,4,3,111,0,4,7,37,69,132,368,419,117,1148,0,0,4,30,5,3,3,3,0,51,4,8,30,198,35,10,10,8,0,303,0,0,3,22,7,0,3,5,0,37,0,7,0,36,8,0,0,0,0,48,0,0,0,10,0,0,0,0,0,8,0,3,0,75,12,11,5,3,0,112,0,0,3,31,25,68,179,322,167,806,3,0,3,69,8,8,3,0,3,96,0,0,0,29,3,0,0,3,0,31,0,0,0,16,15,38,24,13,15,122,0,0,7,81,14,21,11,4,3,139,0,0,0,3,0,5,4,10,0,24
20603,4,16,154,304,84,77,27,48,32,746,0,0,0,12,14,15,14,15,4,78,3,11,0,14,9,22,15,17,6,107,9,29,33,211,108,100,76,38,21,624,0,0,0,12,3,3,3,0,0,24,0,0,0,26,3,0,3,3,0,45,0,0,4,38,17,11,38,9,11,128,0,0,4,12,27,54,88,93,30,313,4,4,11,60,25,14,9,0,5,128,32,46,53,564,35,39,34,25,11,848,0,4,21,66,4,4,3,3,3,105,0,5,9,66,4,0,0,0,0,93,0,0,4,14,5,3,0,0,0,23,4,4,5,76,19,12,8,8,6,144,3,3,12,51,51,154,233,326,128,955,0,0,8,56,16,7,0,0,3,87,4,0,22,72,11,0,3,0,0,112,0,0,0,10,18,6,11,14,0,61,3,3,40,151,24,31,15,3,3,280,0,0,0,7,10,27,41,18,3,108
20604,29,87,7824,3827,549,263,117,102,51,12849,0,0,0,18,12,12,11,5,4,72,3,8,7,19,5,18,15,12,6,89,9,27,224,553,192,159,128,38,22,1369,0,0,7,42,8,5,10,0,0,74,3,0,66,161,13,10,7,8,0,267,0,5,45,109,23,19,30,14,7,247,0,0,3,27,16,23,16,25,9,116,5,11,372,473,59,60,22,9,0,1017,166,94,315,1786,62,45,23,7,0,2508,0,16,1086,609,29,23,26,3,0,1785,5,3,18,220,14,8,6,0,0,265,0,0,3,18,3,3,0,0,0,28,4,3,17,144,15,8,7,4,3,203,0,3,64,182,29,50,64,63,62,514,7,4,182,448,55,13,6,0,0,722,8,14,503,1030,46,13,4,0,0,1623,0,0,3,19,4,4,9,3,0,34,10,22,1679,1396,135,121,59,21,5,3444,0,0,0,3,0,11,19,7,3,45
20605,4,34,278,519,134,68,31,27,6,1118,0,0,3,20,11,16,11,11,0,69,0,0,0,14,10,16,23,7,3,84,33,74,171,1088,353,262,200,59,34,2268,0,0,0,33,10,8,0,3,0,55,3,8,29,176,30,6,17,3,0,278,7,7,13,173,61,30,53,14,14,378,0,6,7,26,41,71,195,222,55,630,10,6,16,113,17,15,11,0,3,194,33,44,56,603,44,45,22,12,6,860,0,5,57,144,25,10,10,3,0,255,3,3,3,106,4,7,4,0,0,129,0,0,0,10,3,0,0,3,0,20,3,3,47,459,38,21,12,5,3,598,6,3,20,146,31,40,56,59,19,375,7,0,15,152,31,11,3,0,0,228,3,3,22,130,13,5,3,0,0,177,0,0,0,14,8,4,7,0,0,29,3,6,49,269,50,53,28,6,0,464,0,0,0,3,3,10,15,8,6,53
20606,10,58,476,551,176,88,47,44,9,1456,0,0,0,19,3,9,6,3,0,39,0,3,0,10,4,12,10,16,3,62,12,33,110,525,128,125,100,46,29,1108,0,0,4,23,6,3,5,3,0,38,3,3,16,109,16,6,10,3,3,174,0,0,21,76,7,15,50,19,21,197,0,0,3,30,22,56,154,222,33,528,0,11,28,93,25,26,21,3,3,208,25,26,58,356,25,33,19,13,6,549,0,5,63,82,10,16,7,5,0,182,0,0,3,74,8,7,6,0,0,105,0,0,0,9,0,0,0,0,0,17,0,0,11,205,8,7,10,6,7,253,0,0,15,48,6,23,41,27,21,180,3,4,14,102,27,9,9,3,0,177,0,0,15,94,13,3,0,0,0,130,0,0,0,4,6,0,0,0,0,18,4,5,60,209,42,45,43,5,3,423,0,0,0,0,4,4,3,3,0,17
20607,4,19,163,279,116,117,70,132,30,929,0,0,3,10,15,19,16,19,0,83,0,8,0,9,3,7,13,8,4,56,15,40,127,809,165,150,127,46,7,1486,0,0,0,22,10,9,5,0,0,41,0,4,22,116,12,3,3,3,4,171,0,0,14,107,26,16,38,12,9,223,0,0,4,20,37,71,179,272,62,650,0,6,21,109,21,11,4,4,4,181,6,8,29,192,13,19,17,5,3,295,0,3,30,77,8,3,9,0,0,134,0,3,7,51,3,3,3,0,0,67,0,0,0,4,4,0,0,0,0,12,0,0,6,202,15,21,12,0,4,254,3,0,7,75,21,49,73,139,95,454,0,8,13,114,29,3,3,0,0,178,0,0,14,81,11,3,0,0,0,105,0,0,0,9,13,3,6,3,3,31,0,8,48,208,55,45,29,15,3,413,0,0,0,3,0,8,7,12,3,36
20701,62,455,1187,2388,1214,648,273,179,60,6458,0,0,0,11,19,24,15,24,14,111,0,11,5,18,17,23,34,12,9,120,40,222,185,479,440,345,307,177,143,2334,0,3,3,41,25,14,9,3,0,92,3,18,17,75,27,13,11,7,0,176,3,16,20,64,38,35,121,43,36,386,0,13,10,20,74,124,245,314,88,888,9,70,101,261,186,173,83,37,3,938,45,115,144,1040,175,120,112,35,20,1805,3,15,64,221,40,43,30,11,3,433,0,8,19,184,35,25,23,3,0,299,10,8,13,39,4,4,0,3,0,80,0,11,6,82,42,37,26,21,17,244,0,7,10,48,49,93,229,227,122,787,3,11,34,122,68,17,26,6,7,289,0,31,77,201,74,18,11,0,0,409,0,3,0,11,19,16,13,3,3,67,7,46,190,583,362,348,227,77,18,1854,0,0,0,8,6,17,16,5,7,53
20702,41,221,622,2212,1007,768,342,191,78,5476,0,0,0,11,18,21,54,37,12,146,0,10,12,59,41,68,51,43,12,294,9,51,36,99,104,145,144,138,61,775,0,0,3,15,14,21,8,12,0,75,0,0,3,7,9,5,4,3,0,29,0,3,0,13,12,8,64,41,21,167,0,16,20,37,104,231,482,421,124,1442,10,35,85,446,237,398,156,52,6,1423,10,35,38,343,101,89,71,29,13,728,3,4,16,112,39,20,23,7,0,226,10,77,74,453,128,87,35,8,3,874,0,0,3,26,7,11,0,0,0,50,0,0,0,13,10,13,3,3,3,51,0,8,11,20,60,200,469,480,206,1454,0,14,7,42,16,10,11,0,3,105,7,32,75,154,83,38,8,4,0,397,0,0,3,31,47,60,27,18,3,189,6,96,183,571,336,336,210,66,19,1831,0,0,3,0,4,13,36,25,12,85
20703,53,273,1759,3173,1006,685,278,196,82,7503,0,0,0,0,10,10,17,24,9,72,0,0,3,5,11,5,29,12,11,81,11,54,65,166,178,179,175,160,102,1094,0,0,9,30,20,21,10,17,3,101,0,4,4,19,11,10,3,3,5,59,0,0,16,19,24,23,60,35,27,195,0,3,4,17,30,80,230,225,43,636,9,14,133,304,120,134,54,23,8,806,34,69,184,716,116,88,64,39,14,1322,0,0,71,187,38,26,17,5,9,356,3,22,29,145,20,26,9,6,3,256,0,3,5,7,5,0,0,0,0,23,0,11,3,18,21,19,19,16,8,108,0,0,3,14,19,49,120,150,77,433,3,13,15,91,24,11,12,0,0,166,0,23,71,217,67,27,8,0,0,425,0,0,3,3,6,5,8,0,5,26,10,45,221,624,207,227,127,51,19,1533,0,0,0,0,0,6,12,8,3,31
20801,14,65,165,387,237,114,46,28,9,1066,0,0,0,11,25,14,22,11,4,90,0,0,3,5,17,19,39,15,13,112,46,338,180,582,599,391,348,209,124,2815,0,0,0,18,8,6,4,0,0,35,3,21,13,48,25,11,10,5,4,137,0,10,29,72,80,45,92,56,41,421,0,6,3,16,39,61,105,109,27,369,3,18,26,27,20,21,11,5,0,132,9,14,20,159,67,53,36,28,16,398,0,4,0,32,10,5,5,3,0,61,0,0,0,29,4,12,3,3,0,56,0,0,0,0,7,3,0,0,0,13,3,22,12,102,58,27,24,24,14,290,3,3,5,32,28,50,91,99,68,381,8,35,12,71,40,14,13,3,3,187,0,4,4,30,8,7,0,0,0,59,0,0,5,11,15,14,7,7,0,60,0,4,18,71,51,54,21,10,0,235,0,0,0,0,3,7,17,4,3,42
20802,25,113,1400,1866,514,323,121,74,18,4461,0,0,0,16,20,15,20,16,5,101,0,4,3,14,18,30,49,28,27,172,24,119,106,481,349,268,264,164,134,1899,0,0,0,24,16,15,9,4,3,68,3,39,23,99,24,20,39,22,14,284,0,11,23,77,38,27,139,67,77,458,0,21,25,52,98,184,444,452,100,1367,9,17,59,113,48,33,23,7,0,312,111,232,237,2027,190,114,96,64,22,3094,0,3,43,198,29,16,10,5,0,311,4,5,5,69,10,7,0,0,0,97,0,3,0,5,7,0,4,0,3,22,3,9,6,182,46,26,21,20,12,316,3,12,4,52,45,68,139,171,88,584,16,45,33,253,74,22,16,7,4,466,5,40,68,235,60,15,6,5,0,434,0,0,0,11,12,19,14,16,0,72,3,16,88,293,103,78,48,31,5,672,0,0,0,3,4,13,17,7,3,48
