POA_CODE_2016,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_0_4,F_Hong_Kong_5_14,F_Hong_Kong_15_24,F_Hong_Kong_25_44,F_Hong_Kong_45_54,F_Hong_Kong_55_64,F_Hong_Kong_65_74,F_Hong_Kong_75_84,F_Hong_Kong_85ov,F_Hong_Kong_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot
POA3029,7,29,56,442,111,124,27,11,3,807,0,3,0,19,16,24,19,8,0,96,0,13,7,15,9,11,9,3,0,71,5,43,32,122,158,147,146,66,22,733,0,9,22,159,42,33,16,3,0,282,0,0,0,5,6,3,0,0,0,14,0,3,11,19,12,15,34,7,3,106,0,3,3,4,21,19,34,21,7,114,0,3,6,29,16,20,6,0,0,87,141,372,416,4421,283,252,111,30,3,6033,0,7,6,147,29,8,7,3,0,214,0,8,13,40,8,0,3,0,0,67,0,7,16,30,15,3,8,0,0,71,0,3,3,10,6,6,6,9,0,43,0,3,3,5,28,68,78,60,22,268,0,4,3,28,4,3,0,0,0,44,0,3,7,38,3,13,3,0,0,70,4,14,33,133,50,24,9,6,0,277,12,39,26,126,41,52,11,3,0,319,0,0,3,15,45,85,104,48,9,301
POA3030,37,83,146,1142,237,259,62,20,4,1988,0,0,0,20,30,35,23,20,0,132,3,13,15,37,14,18,6,3,3,98,20,117,92,289,304,194,173,110,46,1346,0,4,14,83,45,30,17,3,0,203,0,0,4,18,3,7,3,4,0,40,0,8,8,33,32,17,43,19,18,174,0,6,8,19,21,28,27,30,14,159,5,13,14,84,26,29,3,0,0,170,72,208,186,2342,186,141,69,30,4,3239,5,11,23,328,32,24,14,0,0,440,0,24,11,86,12,7,3,0,0,139,0,3,3,26,6,7,3,3,0,59,0,13,12,58,13,9,12,5,0,121,0,8,5,25,43,92,139,127,72,508,0,6,3,61,14,3,3,0,0,97,4,36,27,174,27,8,6,3,0,288,0,3,4,48,23,12,10,0,0,104,18,48,73,347,77,82,36,8,0,696,0,0,4,22,21,57,52,22,0,182
POA3031,0,3,53,133,39,21,19,44,15,326,0,0,0,0,3,0,4,0,0,6,0,3,0,5,3,4,8,3,3,30,4,9,12,101,39,32,26,12,4,228,0,0,0,6,0,0,0,0,0,11,0,0,0,14,0,0,0,0,0,19,0,0,3,17,3,3,9,0,0,38,0,0,0,0,3,3,9,16,3,33,0,0,3,32,6,11,0,0,0,50,0,6,15,68,0,10,3,3,0,108,0,0,9,27,0,0,5,3,0,43,0,0,0,17,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,3,0,0,0,37,0,0,4,18,3,8,17,24,10,86,0,0,4,39,8,3,0,0,0,52,0,0,3,24,3,0,0,0,0,27,0,0,0,0,4,0,3,0,0,10,0,0,8,85,9,19,10,3,0,128,0,0,0,0,0,5,4,9,0,20
POA3032,4,7,201,266,83,71,30,27,25,712,0,0,0,11,4,7,18,13,3,52,0,11,0,3,6,4,6,3,3,39,3,11,21,95,39,48,22,5,7,249,0,0,0,12,3,3,0,0,0,29,0,0,0,5,5,3,0,0,0,15,0,0,4,17,7,3,16,3,0,50,0,0,3,3,14,20,31,41,5,120,0,0,13,55,11,5,4,0,3,93,21,14,42,248,13,10,8,3,4,358,0,0,20,51,4,3,3,0,0,77,0,0,7,42,4,0,0,0,0,61,0,0,3,7,4,3,0,0,0,18,0,0,0,39,8,4,0,3,0,60,0,0,3,20,14,46,64,93,34,272,0,0,3,26,4,3,0,0,0,44,0,3,7,46,3,0,3,0,0,67,0,0,0,3,3,4,3,0,0,21,0,0,43,127,22,23,8,3,0,228,0,0,0,3,3,7,14,10,3,41
POA3033,0,4,6,31,23,14,6,4,7,94,0,0,0,3,3,13,12,20,5,58,0,0,0,9,3,9,24,10,8,62,0,3,3,9,12,11,25,11,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,8,0,0,0,0,3,0,22,6,3,30,0,0,3,3,8,22,48,66,6,163,0,0,0,9,3,3,0,0,0,24,0,9,8,64,15,17,8,4,0,129,0,0,0,4,0,0,0,0,0,11,0,3,3,18,0,3,3,0,3,38,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,0,0,3,0,18,0,7,0,11,26,80,187,151,53,510,0,3,0,3,3,4,0,0,0,13,0,0,0,0,3,0,0,0,0,3,0,0,3,4,4,9,7,3,0,34,0,0,6,18,5,3,0,0,0,36,0,0,0,0,3,9,34,23,9,84
POA3034,0,3,3,37,21,21,11,11,3,105,0,0,0,5,12,11,38,34,6,106,0,0,0,14,7,5,5,8,0,43,0,8,0,14,13,4,14,10,3,65,0,0,0,0,3,0,3,4,0,5,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,11,12,4,33,0,3,3,0,10,24,57,38,12,149,0,0,0,11,3,11,0,0,0,21,3,7,10,40,10,4,4,0,0,77,0,0,0,12,0,0,3,0,0,18,0,9,4,31,6,10,0,0,0,65,0,3,0,6,4,0,0,0,0,8,0,0,0,4,0,0,4,0,0,10,3,3,5,13,18,88,199,221,74,614,0,0,0,8,0,0,0,0,0,6,0,0,0,3,0,0,5,0,0,9,0,0,0,3,8,6,4,0,0,28,0,0,0,11,3,3,0,0,0,25,0,0,0,3,0,14,39,20,13,91
POA3036,0,0,3,4,6,3,3,0,0,25,0,0,0,0,11,8,13,4,0,37,0,0,0,0,5,4,0,0,0,8,0,0,3,4,12,10,12,16,7,64,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,16,0,3,31,0,0,0,0,0,5,8,7,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,9,5,5,3,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,4,30,30,21,3,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,11,0,0,0,0,0,3,0,0,0,9,0,0,0,0,3,12,11,3,0,25
POA3037,3,6,16,101,31,27,6,8,0,203,0,0,4,27,78,81,57,35,10,280,4,19,10,81,35,42,25,9,3,231,0,17,16,53,55,49,39,17,13,255,0,3,5,50,17,9,10,4,0,100,0,0,0,3,5,3,0,0,0,14,0,0,10,15,15,7,24,10,16,91,0,4,8,11,33,31,38,21,3,148,0,3,3,19,11,3,0,0,0,36,17,85,128,851,154,113,60,26,16,1449,0,0,10,41,8,9,0,0,0,71,0,8,3,14,7,3,3,3,0,43,0,3,6,25,9,4,3,0,0,49,0,8,0,9,4,10,3,3,0,35,0,6,7,23,48,93,84,45,22,322,0,3,0,11,3,0,0,0,0,17,0,0,0,11,0,0,0,0,0,13,0,3,13,42,29,31,4,7,0,124,0,5,14,38,14,21,3,5,0,105,0,4,10,39,51,152,114,48,9,436
POA3038,0,3,6,38,30,16,6,4,3,108,0,0,3,4,47,72,90,62,13,291,0,5,10,23,32,42,15,12,3,140,0,10,4,16,33,46,14,15,10,145,0,0,0,14,15,10,4,3,0,42,0,0,0,3,0,0,0,4,0,9,0,0,0,5,9,9,24,6,0,50,0,6,0,13,32,63,70,46,4,232,0,0,3,7,7,4,9,0,0,28,4,7,26,128,80,72,41,9,3,374,0,0,0,4,7,4,0,0,0,19,0,0,0,4,3,0,4,3,0,11,0,0,0,6,5,4,3,3,0,27,0,0,0,7,0,4,0,0,0,11,0,0,3,16,56,113,102,52,22,360,0,0,0,3,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,5,0,0,3,27,37,31,15,6,0,113,0,0,3,9,11,15,7,0,0,50,0,0,0,12,29,82,86,40,19,272
POA3039,0,9,21,56,10,13,3,8,0,116,0,0,0,0,4,3,4,8,4,21,0,0,0,3,0,6,0,6,3,18,3,7,0,48,23,25,16,10,6,140,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,16,0,0,0,13,0,0,5,3,3,31,0,0,0,6,3,14,34,26,6,91,0,0,0,13,3,0,0,0,0,17,6,6,4,98,7,6,13,3,4,146,0,0,0,7,0,0,0,0,0,12,0,0,0,9,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,7,0,0,4,19,4,7,3,0,3,35,0,0,3,20,18,48,81,135,54,361,0,0,3,22,5,4,0,0,0,31,0,0,3,12,0,0,0,0,0,17,0,0,0,3,0,0,3,3,0,15,3,0,7,25,7,6,0,0,0,41,0,0,0,3,3,5,9,0,3,25
POA3040,0,12,32,95,34,28,9,8,8,212,0,0,0,6,7,13,10,3,0,42,0,0,0,9,3,4,9,11,3,41,7,13,13,62,44,42,30,16,10,226,0,0,0,3,0,0,0,0,0,14,0,0,0,7,3,0,0,0,0,17,0,0,0,4,4,5,18,8,5,54,0,0,0,5,12,27,24,25,7,105,0,3,3,18,12,11,0,0,0,44,19,19,18,250,18,22,18,15,7,393,0,0,3,14,4,3,0,0,0,27,0,3,0,24,0,0,0,0,0,30,0,0,0,5,0,0,0,0,0,7,3,4,0,30,10,3,4,4,6,59,0,0,9,11,29,74,97,93,32,337,0,0,0,10,6,0,0,0,0,27,0,0,9,34,9,0,0,0,0,50,0,0,0,11,7,5,6,7,0,36,3,0,3,33,12,11,3,0,0,77,0,0,0,4,3,10,20,8,0,42
POA3041,0,3,11,22,11,11,3,0,0,62,0,0,0,3,4,0,0,0,0,9,0,0,0,3,0,5,4,0,3,23,0,3,5,18,30,25,23,10,5,117,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,18,6,4,27,0,0,0,3,8,9,15,17,3,51,0,0,0,3,4,0,0,0,0,7,5,15,14,97,9,6,7,3,0,161,0,0,4,3,0,0,0,0,0,12,0,0,0,9,3,0,0,0,0,11,0,0,0,8,0,0,0,0,0,9,0,0,0,3,4,0,3,3,0,18,0,0,0,5,13,24,51,49,19,162,0,0,0,3,4,3,0,0,0,11,0,0,0,12,0,0,0,0,0,17,0,0,0,5,8,0,4,0,0,16,0,0,3,9,0,6,3,0,0,21,0,0,0,6,5,6,11,8,0,29
POA3042,0,0,4,39,13,18,4,5,0,85,0,0,0,0,3,5,20,15,0,44,0,5,0,6,3,0,6,6,3,37,0,4,3,24,25,21,29,11,6,128,0,0,0,9,3,0,3,3,0,18,0,0,0,0,0,3,0,0,0,8,0,0,0,7,0,0,20,7,7,39,0,0,6,0,7,23,36,22,3,101,0,0,0,8,3,7,0,0,0,19,4,3,15,75,18,12,11,4,3,149,0,0,0,10,0,0,0,0,0,13,0,0,4,3,0,3,3,3,0,17,0,0,0,0,0,0,0,3,0,5,0,3,0,4,0,4,0,3,0,19,0,3,3,13,30,81,192,173,64,554,0,0,0,9,7,0,0,0,3,18,0,0,0,4,3,0,0,0,0,4,0,0,0,3,4,8,3,3,0,19,0,0,0,10,6,3,6,0,0,28,0,0,0,0,7,9,22,27,12,75
POA3043,0,4,5,24,19,16,6,6,0,81,0,0,0,3,3,14,19,11,3,55,0,0,6,8,10,16,42,25,4,113,0,0,3,10,21,30,36,27,8,144,0,0,8,19,20,8,6,6,0,65,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,16,5,5,37,0,3,3,0,6,17,63,36,5,150,0,0,3,4,4,4,0,0,0,12,5,8,11,90,36,28,42,23,10,249,0,3,0,14,0,0,0,0,0,16,0,4,0,12,4,5,12,9,0,48,0,5,11,27,16,13,0,3,3,82,0,0,0,4,3,0,4,0,0,14,0,0,0,10,28,65,106,66,25,307,0,0,0,5,3,0,0,0,3,7,0,0,0,0,0,0,0,0,0,3,0,3,6,36,32,30,22,14,7,147,0,0,10,11,5,9,3,0,0,41,0,0,0,0,7,22,44,20,8,96
POA3044,3,9,20,91,25,20,7,0,0,186,0,0,0,3,4,3,3,3,0,19,0,4,3,9,3,5,17,18,14,70,3,19,16,66,36,20,15,18,16,211,0,0,0,16,4,0,6,3,0,27,0,0,0,4,0,0,0,0,0,7,0,0,4,18,4,3,12,3,7,53,0,8,0,8,15,55,90,68,22,265,0,0,0,9,0,3,3,0,0,14,6,14,18,198,20,15,13,6,6,292,0,0,0,22,9,0,0,0,0,32,3,5,10,28,9,0,0,0,0,54,0,0,3,20,3,0,6,0,0,33,0,0,0,17,6,6,3,3,5,41,0,3,5,22,51,85,175,252,86,683,0,0,9,29,4,0,4,0,0,41,0,4,0,26,0,0,0,0,0,30,0,0,3,42,32,29,10,0,3,126,4,4,3,33,6,6,3,3,0,67,0,0,0,3,6,16,17,25,5,70
POA3045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3046,0,3,47,143,49,42,11,11,5,311,0,0,0,3,10,9,13,18,8,59,0,3,5,7,6,14,20,26,10,92,0,10,7,46,20,37,21,33,12,185,0,0,0,21,11,5,0,0,0,43,0,0,3,7,0,0,0,0,0,16,0,3,3,13,3,3,22,12,16,77,0,0,3,18,13,42,63,63,16,212,0,3,0,23,0,3,0,0,0,29,19,57,48,532,31,22,12,7,6,735,0,0,3,37,10,0,4,0,0,52,0,15,20,58,9,0,0,0,0,96,4,10,9,59,16,14,3,10,0,128,0,5,0,10,3,0,3,8,0,28,0,0,0,10,41,107,210,289,129,797,0,0,0,20,4,3,0,0,0,33,0,0,0,33,3,0,0,0,0,38,0,6,35,152,82,51,35,13,0,373,3,13,6,51,11,3,0,0,0,98,0,0,0,4,4,18,66,80,27,205
POA3047,0,0,0,27,11,5,3,0,0,51,0,0,0,3,5,8,4,8,3,39,0,5,12,8,6,13,10,10,4,59,0,3,3,0,8,19,21,13,3,69,0,3,4,14,7,5,3,0,0,31,0,0,0,3,0,0,0,0,0,5,0,0,3,6,3,3,8,0,3,30,0,0,0,3,6,13,17,22,4,66,0,0,0,7,0,0,0,0,0,12,13,13,29,151,21,7,10,7,3,249,0,0,3,16,0,0,0,0,0,18,6,20,23,57,12,5,0,0,0,123,3,52,63,236,95,54,27,6,7,534,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,20,22,26,11,89,0,0,0,0,3,0,0,0,0,4,0,0,0,7,0,0,0,0,0,7,9,11,46,187,90,50,18,12,3,411,0,3,4,13,3,3,0,0,0,23,0,0,0,3,0,13,21,20,6,59
POA3048,0,0,0,9,3,3,3,3,0,21,0,0,0,0,6,5,8,8,0,26,3,3,8,9,5,5,7,5,0,40,0,0,0,4,6,20,14,14,6,57,0,0,0,13,10,6,3,0,0,36,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,3,3,0,11,0,0,3,0,3,8,19,3,4,41,0,0,0,0,0,0,0,0,0,5,3,3,11,58,5,10,4,3,3,100,0,3,3,4,4,0,0,0,0,15,0,10,5,15,3,0,0,0,0,25,5,77,123,339,153,97,31,16,7,851,0,0,0,0,0,4,0,3,3,8,0,0,0,0,9,11,10,18,7,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,126,86,38,28,6,0,300,0,0,4,3,8,4,0,0,0,22,0,0,0,0,3,17,19,11,3,52
POA3049,0,0,0,7,3,0,0,0,0,10,0,0,0,0,5,6,7,4,0,26,0,4,4,4,7,7,5,4,0,37,0,0,0,5,12,21,26,10,4,77,0,0,0,7,7,3,3,3,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,13,7,3,25,0,0,3,7,7,7,13,10,0,49,0,0,0,0,3,0,0,0,0,3,0,0,4,12,7,11,4,0,0,42,0,0,0,6,0,0,0,0,0,4,0,0,6,3,4,0,0,0,0,20,0,0,3,18,6,6,4,0,0,40,0,0,0,3,0,0,0,0,0,7,0,0,0,3,16,43,37,27,4,133,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,12,17,4,3,0,0,38,0,0,0,0,4,0,0,0,0,9,0,0,0,0,4,12,19,7,0,45
POA3050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3051,4,7,672,317,63,32,26,35,10,1164,0,0,0,4,0,0,3,0,0,11,0,3,0,4,0,5,0,3,0,16,3,3,25,60,28,9,9,3,0,145,0,0,0,3,3,4,0,0,0,11,0,0,7,12,3,3,0,0,0,23,0,0,5,8,4,4,3,0,0,25,0,0,0,0,0,0,0,0,0,6,0,0,17,26,3,3,6,4,0,67,3,8,27,72,5,0,0,0,0,124,0,0,26,27,3,0,0,0,0,57,0,0,3,30,5,0,0,0,0,32,0,0,0,6,0,0,0,0,0,9,0,0,0,18,0,3,0,0,0,19,0,0,3,20,0,7,13,11,11,64,0,0,5,37,8,0,0,0,0,54,0,4,11,43,3,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,114,104,15,7,8,5,0,257,0,0,0,0,0,4,3,0,0,11
POA3052,0,0,100,92,14,14,5,13,21,260,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,0,0,21,17,12,6,11,8,6,77,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,11,0,0,5,5,0,0,0,4,5,20,0,0,0,3,4,3,3,3,0,13,0,0,12,5,3,8,3,0,0,34,0,0,16,25,0,9,0,0,0,50,0,0,3,18,0,0,0,0,0,24,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,3,0,12,0,0,3,5,0,5,3,6,10,32,0,0,10,7,0,0,0,0,0,16,0,0,7,7,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,39,54,7,14,0,3,0,127,0,0,0,0,0,0,0,4,3,5
POA3053,4,11,1994,481,44,27,12,4,5,2587,0,0,0,3,3,5,0,0,0,11,0,3,3,3,0,4,4,4,6,26,0,5,51,50,17,16,9,3,0,152,0,0,0,3,0,0,0,0,0,6,0,0,14,20,0,0,0,0,0,42,0,0,7,14,0,0,9,0,0,34,0,0,0,3,0,3,5,6,6,17,3,0,96,47,5,6,3,0,0,158,11,10,71,105,11,0,4,0,0,206,0,0,251,66,4,3,0,3,0,322,0,0,3,30,0,0,0,0,0,35,0,0,0,3,0,0,0,0,0,7,0,0,0,18,0,0,0,0,0,20,0,0,4,21,10,14,13,28,33,110,0,0,22,32,7,0,0,0,0,58,0,3,73,70,3,0,0,0,0,145,0,0,0,4,0,0,3,3,0,10,0,5,451,139,8,18,3,3,0,628,0,0,0,0,0,0,3,0,0,3
POA3054,0,3,19,8,3,6,5,0,0,46,0,0,0,3,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,7,11,56,13,11,21,9,3,132,0,0,0,0,0,0,3,0,0,4,0,0,10,11,0,0,0,3,0,22,0,0,0,4,0,4,8,0,0,24,0,0,0,5,0,5,9,21,3,42,0,0,7,7,0,0,0,0,0,17,0,0,7,9,4,3,4,0,0,19,0,0,0,6,0,0,3,0,0,13,0,0,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,10,0,0,0,0,3,23,0,0,0,12,4,13,14,37,21,103,0,0,0,6,0,0,0,0,0,16,0,0,3,3,0,0,0,0,0,12,0,0,0,0,3,0,0,3,0,5,0,0,3,16,5,7,4,0,0,39,0,0,0,0,0,0,0,0,0,3
POA3055,0,0,49,72,19,18,7,3,0,167,0,0,0,0,0,3,3,5,0,13,0,0,0,0,0,5,0,3,0,12,0,11,8,61,26,15,11,3,3,135,0,0,0,6,0,3,0,0,0,11,0,0,3,8,3,0,0,0,0,12,0,0,0,13,7,3,3,0,3,30,0,4,3,3,14,22,74,68,17,204,0,0,0,13,3,0,0,0,0,20,9,3,14,98,11,0,3,0,0,139,5,13,4,36,0,0,0,0,0,62,0,0,3,16,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,14,0,0,0,0,0,21,0,0,0,24,15,38,65,97,45,277,0,4,3,31,3,0,0,0,0,43,0,0,0,17,0,0,0,0,0,17,0,0,3,6,16,15,14,3,0,58,0,0,3,31,3,6,6,3,0,61,0,0,0,0,0,0,5,8,3,16
POA3056,0,0,128,115,25,17,9,10,0,315,0,0,0,3,4,3,0,0,0,16,0,0,0,5,0,7,5,3,3,24,5,5,35,204,44,38,21,7,4,358,0,0,0,9,0,0,3,0,0,12,0,3,9,34,0,0,0,0,0,50,0,3,3,33,9,3,6,3,0,59,0,0,0,6,14,36,125,157,39,369,0,0,8,26,4,4,0,0,0,49,3,3,12,58,7,5,3,0,3,93,9,7,3,82,0,3,0,0,0,106,0,0,0,12,0,0,0,0,0,14,0,0,0,0,0,0,0,3,0,4,0,0,3,49,9,4,0,0,0,61,0,0,3,45,25,44,73,180,108,477,0,0,6,32,3,0,3,0,0,47,0,3,11,30,5,0,0,0,0,41,0,0,3,14,24,42,29,8,8,126,0,0,30,67,9,15,3,0,0,126,0,0,0,0,0,3,3,9,3,23
POA3057,0,3,55,53,10,12,3,0,0,125,0,0,0,0,0,0,7,3,0,10,0,0,0,0,0,6,4,3,0,11,3,9,29,114,34,18,9,4,0,212,0,0,0,3,0,0,0,0,0,3,0,0,6,12,0,0,0,0,0,10,0,0,0,19,3,0,0,0,0,21,0,3,3,6,4,16,20,43,8,103,0,0,3,13,0,0,0,0,0,20,0,0,6,31,0,0,0,0,0,45,0,0,8,25,0,0,3,0,0,38,0,0,0,22,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,4,0,31,4,0,0,0,0,38,0,0,7,21,8,15,57,100,40,254,0,0,3,32,3,3,0,0,0,41,0,0,3,8,0,0,0,0,0,16,0,0,0,4,11,13,9,3,0,45,0,0,9,42,0,7,6,0,0,67,0,0,0,0,3,0,6,3,0,14
POA3058,0,5,88,130,48,62,13,7,3,367,0,0,0,3,5,9,10,15,6,49,0,3,3,9,9,9,4,4,5,43,3,11,19,159,54,37,21,15,12,328,0,0,0,8,6,0,0,3,0,22,0,0,0,11,4,0,3,0,0,23,0,3,9,33,11,7,10,3,5,79,0,3,3,16,32,86,146,159,43,488,0,3,0,17,5,4,0,0,0,35,4,8,20,117,13,15,4,0,0,182,7,4,3,51,7,4,7,0,0,74,0,0,3,20,4,0,0,0,0,30,0,0,0,15,5,3,4,0,0,28,0,0,0,25,4,3,0,0,0,43,0,7,7,25,49,121,270,402,195,1069,0,0,0,31,11,0,0,0,0,51,0,0,0,14,0,0,0,0,0,16,0,0,13,71,100,107,62,27,10,397,0,5,17,55,10,11,9,0,0,112,0,0,0,0,3,8,20,13,15,59
